Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,990.11M,994.64M,1.05B,953.33M,908.83M
Sales Growth,-,0.46%,5.88%,-9.48%,-4.67%
Cost of Goods Sold (COGS) incl. D&A,813.5M,864.67M,889.24M,802.91M,732.56M
COGS Growth,-,6.29%,2.84%,-9.71%,-8.76%
COGS excluding D&A,630.2M,687.56M,718.82M,618.35M,569.59M
Depreciation & Amortization Expense,183.31M,177.11M,170.42M,184.56M,162.97M
Depreciation,176.1M,169.7M,162.1M,176.3M,154.1M
Amortization of Intangibles,7.21M,7.41M,8.32M,8.26M,8.87M
Gross Income,176.61M,129.97M,163.88M,150.42M,176.27M
Gross Income Growth,-,-26.41%,26.09%,-8.21%,17.18%
Gross Profit Margin,-,-,-,-,19.40%
SG&A Expense,197.99M,197M,243.95M,197.12M,196.89M
SGA Growth,-,-0.50%,23.83%,-19.20%,-0.12%
Research & Development,-,-,-,-,-
Other SG&A,197.99M,197M,-,-,-
Other Operating Expense,5.65M,15.3M,24.19M,45.72M,26.91M
Unusual Expense,(972K),(438K),(4.8M),(7.4M),(1.56M)
EBIT after Unusual Expense,972K,438K,4.8M,7.4M,1.56M
Non Operating Income/Expense,3.06M,(13.12M),(7.97M),(17.57M),(14.6M)
Non-Operating Interest Income,720K,507K,1.08M,1.28M,2.69M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,150.42M,150.33M,151.96M,152.16M,154.83M
Interest Expense Growth,-,-0.07%,1.09%,0.13%,1.76%
Gross Interest Expense,150.42M,150.33M,151.96M,152.16M,154.83M
Interest Capitalized,-,-,-,-,-
Pretax Income,(172.7M),(244.83M),(258.3M),(253.47M),(212.7M)
Pretax Income Growth,-,-41.76%,-5.50%,1.87%,16.08%
Pretax Margin,-,-,-,-,-23.40%
Income Tax,697K,1.16M,(1.87M),1.14M,718K
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,(173.4M),(245.98M),(256.43M),(254.61M),(213.42M)
Minority Interest Expense,(42.03M),(79.73M),(79.24M),(71.29M),(83.37M)
Net Income,(131.37M),(166.25M),(177.19M),(183.32M),(130.05M)
Net Income Growth,-,-26.55%,-6.58%,-3.46%,29.06%
Net Margin Growth,-,-,-,-,-14.31%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,(131.37M),(166.25M),(177.19M),(183.32M),(130.05M)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,(131.37M),(166.25M),(177.19M),(183.32M),(130.05M)
EPS (Basic),(1.15),(1.45),(1.54),(1.59),(1.14)
EPS (Basic) Growth,-,-26.43%,-6.48%,-3.23%,28.71%
Basic Shares Outstanding,114.55M,114.66M,114.77M,115.03M,114.47M
EPS (Diluted),(1.15),(1.45),(1.54),(1.59),(1.14)
EPS (Diluted) Growth,-,-26.43%,-6.48%,-3.23%,28.71%
Diluted Shares Outstanding,114.55M,114.66M,114.77M,115.03M,114.47M
EBITDA,156.28M,94.78M,66.17M,92.14M,115.44M
EBITDA Growth,-,-39.35%,-30.19%,39.25%,25.29%
EBITDA Margin,-,-,-,-,12.70%
