Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,1.17B,1.19B,1.3B,1.17B,1.27B
Sales Growth,-,1.41%,9.35%,-10.13%,8.68%
Cost of Goods Sold (COGS) incl. D&A,490.4M,496.6M,549.5M,519.2M,575.5M
COGS Growth,-,1.26%,10.65%,-5.51%,10.84%
COGS excluding D&A,416.8M,428.5M,488.3M,452.8M,510.1M
Depreciation & Amortization Expense,73.6M,68.1M,61.2M,66.4M,65.4M
Depreciation,53.8M,47.9M,41.1M,-,-
Amortization of Intangibles,19.8M,20.2M,20.1M,-,-
Gross Income,681.9M,692.2M,750.4M,649M,694.1M
Gross Income Growth,-,1.51%,8.41%,-13.51%,6.95%
Gross Profit Margin,-,-,-,-,54.67%
SG&A Expense,574.6M,570.2M,596.4M,582.1M,585.8M
SGA Growth,-,-0.77%,4.59%,-2.40%,0.64%
Research & Development,245.8M,251.8M,254.9M,248.6M,244.3M
Other SG&A,328.8M,318.4M,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,21.6M,1.9M,100K,8.8M,500K
EBIT after Unusual Expense,(21.6M),(1.9M),(100K),(8.8M),(500K)
Non Operating Income/Expense,(1.7M),900K,15.3M,(2.6M),47.8M
Non-Operating Interest Income,3.4M,3M,4.4M,2.6M,3.3M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,12.6M,12.2M,12.3M,12.5M,13.4M
Interest Expense Growth,-,-3.17%,0.82%,1.63%,7.20%
Gross Interest Expense,12.6M,12.2M,12.3M,12.5M,13.4M
Interest Capitalized,-,-,-,-,-
Pretax Income,74.8M,111.8M,161.3M,45.6M,145.5M
Pretax Income Growth,-,49.47%,44.28%,-71.73%,219.08%
Pretax Margin,-,-,-,-,11.46%
Income Tax,12.8M,22.9M,28.4M,(10.1M),31.6M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,(500K)
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,62M,88.9M,132.9M,55.7M,113.4M
Minority Interest Expense,-,-,-,-,-
Net Income,62M,88.9M,132.9M,55.7M,113.4M
Net Income Growth,-,43.39%,49.49%,-58.09%,103.59%
Net Margin Growth,-,-,-,-,8.93%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,62M,88.9M,132.9M,55.7M,113.4M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,62M,88.9M,132.9M,55.7M,113.4M
EPS (Basic),0.19,0.27,0.41,0.17,0.35
EPS (Basic) Growth,-,43.59%,50.15%,-57.99%,104.10%
Basic Shares Outstanding,324.5M,324M,322.6M,321.8M,321M
EPS (Diluted),0.19,0.27,0.4,0.17,0.35
EPS (Diluted) Growth,-,43.12%,49.01%,-57.96%,105.47%
Diluted Shares Outstanding,330.4M,331.1M,332.2M,331.1M,328.1M
EBITDA,180.9M,190.1M,215.2M,133.3M,173.7M
EBITDA Growth,-,5.09%,13.20%,-38.06%,30.31%
EBITDA Margin,-,-,-,-,13.68%
