Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Interest Income,751M,884M,975M,1.12B,1.27B
Interest Income Growth,-,17.71%,10.29%,15.08%,13.55%
Interest and Fees on Loans,472M,519M,544M,570M,654M
Interest Income on Fed. Funds,-,-,-,-,-
Interest Income on Fed. Repos,-,-,-,-,-
Interest on Bank Deposits,-,-,-,-,-
Other Interest or Dividend Income,279M,364M,431M,552M,620M
Total Internest Expense,23M,32M,36M,40M,107M
Total Internest Expense Growth,-,39.13%,12.50%,11.11%,167.50%
Interest Expense on Bank Deposits,12M,19M,21M,22M,75M
Other Interest Expense,11M,13M,-,-,-
Interest Expense on Debt,11M,13M,15M,18M,30M
Interest Capitalized,-,-,-,-,-
Other Borrowed Funds,-,-,-,-,-
Net Interest Income,728M,852M,939M,1.08B,1.17B
Net Interest Income Growth,-,17.03%,10.21%,15.23%,7.86%
Loan Loss Provision,35M,21M,48M,11M,196M
Loan Loss Provision Growth,-,-40.00%,128.57%,-77.08%,"1,681.82%"
Net Interest Income after Provision,693M,831M,891M,1.07B,971M
Net Interest Inc After Loan Loss Prov Growth,-,19.91%,7.22%,20.20%,-9.34%
Net Interest Margin,-,-,-,-,2.02%
Non-Interest Income,712M,617M,560M,462M,314M
Securities Gain,305M,189M,100M,85M,(157M)
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,284M,269M,319M,291M,330M
Other Operating Income,94M,102M,99M,16M,22M
Non-Interest Expense,585M,741M,874M,802M,784M
Labor & Related Expense,425M,548M,597M,584M,502M
Equipment Expense,25.85M,39M,38M,37M,42M
Other Operating Expense,155M,169M,201M,192M,244M
Operating Income,820M,707M,577M,731M,501M
Operating Income Growth,-,-13.78%,-18.39%,26.69%,-31.46%
Operating Income Margin,-,-,-,-,48.28%
Non-Operating Income (Expense),-,-,-,-,-
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,19M,83M,27M,16M,16M
Pretax Income,801M,624M,550M,715M,485M
Pretax Income Growth,-,-22.10%,-11.86%,30.00%,-32.17%
Pretax Margin,-,-,-,-,46.10%
Income Taxes,173M,149M,142M,182M,132M
Income Tax - Current - Domestic,-,-,-,-,-
Income Tax - Current - Foreign,-,-,-,-,-
Income Tax - Deferred - Domestic,-,-,-,-,-
Income Tax - Deferred - Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,628M,475M,408M,533M,353M
Minority Interest Expense,113M,88M,14M,18M,(20M)
Net Income,515M,387M,394M,515M,373M
Net Income Growth,-,-24.85%,1.81%,30.71%,-27.57%
Net Income Margin,-,-,-,-,31.02%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,-,-,-,-,-
Preferred Dividends,13M,22M,23M,43M,40M
Net Income Available to Common,502M,365M,371M,472M,333M
EPS (Basic),9.24,6.32,6.32,8.03,5.65
EPS (Basic) Grwoth,-,-31.54%,-0.05%,27.01%,-29.61%
Basic Shares Outstanding,54.35M,57.72M,58.7M,58.8M,58.94M
EPS (Diluted),9.1,6.24,6.22,7.92,5.6
EPS (Diluted) Growth,-,-31.48%,-0.24%,27.28%,-29.28%
Diluted Shares Outstanding,55.15M,58.52M,59.62M,59.6M,59.45M
