Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,1.99B,2.36B,2.33B,2.67B,2.37B
Sales Growth,-,18.62%,-1.43%,14.62%,-11.01%
Cost of Goods Sold (COGS) incl. D&A,1.08B,1.33B,1.31B,1.47B,1.36B
COGS Growth,-,23.35%,-1.38%,12.03%,-7.32%
COGS excluding D&A,1B,1.25B,1.23B,1.38B,1.27B
Depreciation & Amortization Expense,76.03M,78.02M,83.05M,91.04M,93.85M
Depreciation,64.4M,64.09M,68.12M,71.18M,73.79M
Amortization of Intangibles,11.64M,13.94M,14.93M,19.86M,20.06M
Gross Income,909.61M,1.03B,1.01B,1.19B,1.01B
Gross Income Growth,-,13.01%,-1.49%,17.98%,-15.56%
Gross Profit Margin,-,-,-,-,42.52%
SG&A Expense,465.76M,481.37M,551.27M,522.21M,539.97M
SGA Growth,-,3.35%,14.52%,-5.27%,3.40%
Research & Development,-,-,-,-,-
Other SG&A,465.76M,481.37M,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(10.92M),(9.37M),85.2M,(36.13M),28.66M
EBIT after Unusual Expense,10.92M,9.37M,(85.2M),36.13M,(28.66M)
Non Operating Income/Expense,(8M),(6.75M),(6.04M),(817K),(5.94M)
Non-Operating Interest Income,619K,532K,668K,357K,389K
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,28.98M,28.01M,27.81M,30.74M,31.09M
Interest Expense Growth,-,-3.34%,-0.70%,10.52%,1.16%
Gross Interest Expense,32.06M,30.39M,29.94M,32.57M,32.93M
Interest Capitalized,3.08M,2.38M,2.13M,1.84M,1.83M
Pretax Income,418.42M,521.67M,342.94M,677.4M,403.46M
Pretax Income Growth,-,24.68%,-34.26%,97.53%,-40.44%
Pretax Margin,-,-,-,-,17.01%
Income Tax,117.19M,76.75M,3.15M,143.93M,87.9M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,301.23M,444.93M,339.79M,533.48M,315.56M
Minority Interest Expense,-,-,4.24M,-,-
Net Income,301.23M,444.93M,335.56M,533.48M,315.56M
Net Income Growth,-,47.70%,-24.58%,58.98%,-40.85%
Net Margin Growth,-,-,-,-,13.30%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,301.23M,444.93M,335.56M,533.48M,315.56M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,301.23M,444.93M,335.56M,533.48M,315.56M
EPS (Basic),2.06,2.16,1.63,3.64,2.16
EPS (Basic) Growth,-,4.62%,-24.59%,123.85%,-40.78%
Basic Shares Outstanding,146.11M,206.28M,206.3M,146.52M,146.36M
EPS (Diluted),1.45,2.15,1.62,2.57,1.53
EPS (Diluted) Growth,-,47.88%,-24.59%,59.11%,-40.61%
Diluted Shares Outstanding,207.67M,207.43M,207.45M,207.27M,206.45M
EBITDA,519.88M,624.56M,544.37M,763.51M,562.61M
EBITDA Growth,-,20.13%,-12.84%,40.25%,-26.31%
EBITDA Margin,-,-,-,-,23.71%
