Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,176.88M,162.61M,165.58M,185.4M,182.24M
Sales Growth,-,-8.07%,1.83%,11.97%,-1.70%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,-,-,-,-,-
Trading Account Income,-,-,-,(1.05M),-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,176.33M,162.09M,165.06M,186.06M,182.23M
Total Expense,89.7M,88.6M,92.99M,98.41M,97.45M
Total Interest Expense,171K,314K,166K,173K,337K
Depreciation & Amortization Expense,14.8M,15.65M,16.35M,16.77M,16.64M
Other Operating Expense,44.58M,44.65M,45.16M,51.6M,49.15M
Operating Income,87.18M,74.01M,72.6M,86.99M,84.79M
Operating Income Growth,-,-15.11%,-1.91%,19.83%,-2.53%
Non-Operating Income (Expense),(953K),800K,(854K),1.99M,5.13M
Non-Operating Interest Income,107K,108K,79K,59K,254K
Miscellaneous Non Operating Expense,(1.06M),692K,(933K),1.93M,4.68M
Equity in Affiliates (Pretax),-,-,-,-,191K
Unusual Expense,-,-,-,(1.61M),-
Pretax Income,86.05M,74.49M,71.58M,90.42M,89.58M
Pretax Income Growth,-,-13.43%,-3.92%,26.33%,-0.93%
Pretax Margin,-,-,-,-,47.63%
Income Taxes,18.77M,16.54M,19.39M,25.65M,22.66M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,67.29M,57.96M,52.19M,64.77M,66.92M
Minority Interest Expense,-,-,-,-,-
Net Income,67.29M,57.96M,52.19M,64.77M,66.92M
Net Income Growth,-,-13.87%,-9.96%,24.11%,3.32%
Net Margin Growth,-,-,-,-,36.72%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,67.29M,57.96M,52.19M,64.77M,66.92M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,67.29M,57.96M,52.19M,64.77M,66.92M
EPS (Basic),1.79,1.54,1.39,1.73,1.78
EPS (Basic) Growth,-,-13.92%,-9.95%,24.59%,2.93%
Basic Shares Outstanding,37.51M,37.53M,37.53M,37.38M,37.53M
EPS (Diluted),1.77,1.52,1.37,1.71,1.78
EPS (Diluted) Growth,-,-13.82%,-9.87%,24.85%,3.92%
Diluted Shares Outstanding,38.1M,38.08M,38.05M,37.82M,37.61M
