Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,3.36B,3.48B,4.36B,3.19B,3.93B
Sales Growth,-,3.56%,25.28%,-26.87%,23.17%
Cost of Goods Sold (COGS) incl. D&A,2.45B,2.54B,3.17B,2.26B,2.71B
COGS Growth,-,3.46%,24.83%,-28.66%,19.93%
COGS excluding D&A,2.43B,2.52B,3.15B,2.24B,2.69B
Depreciation & Amortization Expense,18.27M,17.62M,16.93M,16.18M,17.21M
Depreciation,13.3M,14M,14M,13.36M,14.45M
Amortization of Intangibles,4.97M,3.61M,2.93M,2.82M,2.77M
Gross Income,907.42M,942.05M,1.19B,928.23M,1.22B
Gross Income Growth,-,3.82%,26.49%,-22.10%,31.06%
Gross Profit Margin,-,-,-,-,30.99%
SG&A Expense,321.39M,321.86M,368.78M,331.16M,353.18M
SGA Growth,-,0.15%,14.58%,-10.20%,6.65%
Research & Development,-,-,-,-,-
Other SG&A,321.39M,321.86M,-,-,-
Other Operating Expense,(49.1M),(1.35M),(24.56M),(2.14M),(1.92M)
Unusual Expense,-,-,-,-,-
EBIT after Unusual Expense,-,-,-,-,-
Non Operating Income/Expense,(181K),(2.06M),(3.35M),(840K),(1.68M)
Non-Operating Interest Income,473K,436K,412K,388K,290K
Equity in Affiliates (Pretax),4.19M,604K,11.58M,1.22M,723K
Interest Expense,138K,115K,115K,86K,65K
Interest Expense Growth,-,-16.67%,0.00%,-25.22%,-24.42%
Gross Interest Expense,31.61M,31.82M,31.69M,31.67M,31.4M
Interest Capitalized,31.48M,31.71M,31.57M,31.58M,31.34M
Pretax Income,639.47M,620.4M,855.92M,599.89M,864.57M
Pretax Income Growth,-,-2.98%,37.96%,-29.91%,44.12%
Pretax Margin,-,-,-,-,22.02%
Income Tax,136.07M,144.85M,192.65M,145.17M,212.14M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(4.03M),(3.84M),(5.89M),(3.28M),(3.89M)
Consolidated Net Income,499.37M,471.71M,657.38M,451.44M,648.55M
Minority Interest Expense,-,-,-,-,-
Net Income,499.37M,471.71M,657.38M,451.44M,648.55M
Net Income Growth,-,-5.54%,39.36%,-31.33%,43.66%
Net Margin Growth,-,-,-,-,16.52%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,499.37M,471.71M,657.38M,451.44M,648.55M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,499.37M,471.71M,657.38M,451.44M,648.55M
EPS (Basic),1.91,1.83,2.61,1.84,2.74
EPS (Basic) Growth,-,-4.09%,42.97%,-29.69%,49.41%
Basic Shares Outstanding,262.1M,258.15M,251.64M,245.8M,236.33M
EPS (Diluted),1.9,1.82,2.61,1.83,2.73
EPS (Diluted) Growth,-,-4.14%,43.05%,-29.83%,49.23%
Diluted Shares Outstanding,262.75M,258.9M,252.22M,246.87M,237.65M
EBITDA,653.39M,639.16M,864.32M,615.39M,882.52M
EBITDA Growth,-,-2.18%,35.23%,-28.80%,43.41%
EBITDA Margin,-,-,-,-,22.48%
