Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,53.41B,58.91B,59.63B,57.72B,60.06B
Sales Growth,-,10.31%,1.22%,-3.20%,4.06%
Cost of Goods Sold (COGS) incl. D&A,51.5B,57.04B,57.74B,55.66B,58.22B
COGS Growth,-,10.77%,1.23%,-3.61%,4.60%
COGS excluding D&A,51.37B,56.86B,57.57B,55.48B,58.05B
Depreciation & Amortization Expense,127.95M,177.72M,177.27M,176.7M,172.84M
Depreciation,83.17M,95.29M,96.93M,97.91M,97.92M
Amortization of Intangibles,44.78M,82.43M,80.34M,78.79M,74.93M
Gross Income,1.91B,1.87B,1.88B,2.06B,1.84B
Gross Income Growth,-,-2.00%,0.76%,9.31%,-10.51%
Gross Profit Margin,-,-,-,-,3.07%
SG&A Expense,913.41M,1.22B,1.17B,1.2B,1.21B
SGA Growth,-,33.09%,-3.75%,2.83%,0.74%
Research & Development,-,-,-,-,-
Other SG&A,913.41M,1.22B,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,374.36M,41.99M,69.92M,76.4M,143.81M
EBIT after Unusual Expense,(374.36M),(41.99M),(69.92M),(76.4M),(143.81M)
Non Operating Income/Expense,4.14M,(4.08M),5.17M,948K,41.89M
Non-Operating Interest Income,1.67M,5.18M,3.26M,2.46M,4.8M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,53.01M,59.77M,56.63M,55.37M,57.66M
Interest Expense Growth,-,12.75%,-5.25%,-2.22%,4.13%
Gross Interest Expense,53.01M,59.77M,56.63M,55.37M,57.66M
Interest Capitalized,-,-,-,-,-
Pretax Income,573.53M,553.94M,596.21M,728.19M,476.32M
Pretax Income Growth,-,-3.42%,7.63%,22.14%,-34.59%
Pretax Margin,-,-,-,-,0.79%
Income Tax,278.08M,117.49M,146.79M,172.94M,113.12M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,295.45M,436.45M,449.42M,555.25M,363.2M
Minority Interest Expense,3.33M,(1.25M),311K,7.23M,(43.76M)
Net Income,292.12M,437.7M,449.11M,548.01M,406.96M
Net Income Growth,-,49.83%,2.61%,22.02%,-25.74%
Net Margin Growth,-,-,-,-,0.68%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,292.12M,437.7M,449.11M,548.01M,406.96M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,292.12M,437.7M,449.11M,548.01M,406.96M
EPS (Basic),1.42,2.11,2.15,2.62,1.95
EPS (Basic) Growth,-,48.57%,2.28%,21.62%,-25.61%
Basic Shares Outstanding,206.16M,207.9M,208.56M,209.24M,208.89M
EPS (Diluted),1.4,2.08,2.13,2.59,1.92
EPS (Diluted) Growth,-,48.49%,2.43%,21.55%,-25.65%
Diluted Shares Outstanding,208.91M,210.81M,211.17M,211.99M,211.74M
EBITDA,1.12B,832.33M,891.59M,1.03B,803.95M
EBITDA Growth,-,-25.89%,7.12%,15.89%,-22.19%
EBITDA Margin,-,-,-,-,1.34%
