Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,19.95B,19.62B,20.79B,20.12B,19.7B
Sales Growth,-,-1.63%,5.92%,-3.20%,-2.08%
Cost of Goods Sold (COGS) incl. D&A,12.66B,12.31B,13.32B,11.9B,11.24B
COGS Growth,-,-2.75%,8.17%,-10.65%,-5.55%
COGS excluding D&A,8.58B,8.17B,9.45B,8.32B,7.75B
Depreciation & Amortization Expense,4.08B,4.15B,3.87B,3.59B,3.49B
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,7.29B,7.31B,7.47B,8.22B,8.46B
Gross Income Growth,-,0.30%,2.12%,10.10%,2.94%
Gross Profit Margin,-,-,-,-,42.95%
SG&A Expense,4.56B,4.77B,5.12B,5.18B,5.73B
SGA Growth,-,4.56%,7.36%,1.09%,10.65%
Research & Development,-,-,-,-,-
Other SG&A,4.56B,4.77B,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,639M,1.01B,1.24B,1.24B,2.02B
EBIT after Unusual Expense,(639M),(1.01B),(1.24B),(1.24B),(2.02B)
Non Operating Income/Expense,15M,(9M),(54M),(57M),(83M)
Non-Operating Interest Income,2M,2M,13M,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,852M,838M,834M,814M,801M
Interest Expense Growth,-,-1.64%,-0.48%,-2.40%,-1.60%
Gross Interest Expense,909M,884M,857M,829M,814M
Interest Capitalized,57M,46M,23M,15M,13M
Pretax Income,1.26B,688M,229M,931M,(163M)
Pretax Income Growth,-,-45.18%,-66.72%,306.55%,-117.51%
Pretax Margin,-,-,-,-,-0.83%
Income Tax,277M,(3M),(193M),218M,(55M)
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,978M,691M,422M,713M,(108M)
Minority Interest Expense,-,-,-,-,-
Net Income,978M,691M,422M,713M,(108M)
Net Income Growth,-,-29.35%,-38.93%,68.96%,-115.15%
Net Margin Growth,-,-,-,-,-0.55%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,978M,691M,422M,713M,(108M)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,978M,691M,422M,713M,(108M)
EPS (Basic),0.78,0.55,0.34,0.57,(0.09)
EPS (Basic) Growth,-,-29.38%,-38.98%,68.80%,-115.10%
Basic Shares Outstanding,1.25B,1.25B,1.25B,1.25B,1.25B
EPS (Diluted),0.78,0.55,0.34,0.57,(0.09)
EPS (Diluted) Growth,-,-29.34%,-38.95%,68.80%,-115.16%
Diluted Shares Outstanding,1.25B,1.25B,1.25B,1.26B,1.25B
EBITDA,6.81B,6.69B,6.22B,6.63B,6.23B
EBITDA Growth,-,-1.73%,-7.01%,6.61%,-6.08%
EBITDA Margin,-,-,-,-,31.61%
