Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,829.32M,894.93M,924.32M,973.45M,1.03B
Sales Growth,-,7.91%,3.28%,5.32%,6.02%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,11.51M,11.65M,11.29M,11.24M,12.07M
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,433.3M,472.27M,477.28M,503.23M,498.38M
Total Interest Expense,21.99M,23.74M,29.79M,33.12M,32.94M
Depreciation & Amortization Expense,172.73M,188.55M,205.29M,222.13M,218.71M
Other Operating Expense,12.47M,9.75M,12.18M,13.93M,16.93M
Operating Income,396.02M,422.66M,447.04M,470.21M,533.67M
Operating Income Growth,-,6.73%,5.77%,5.18%,13.49%
Non-Operating Income (Expense),23.46M,77.4M,191.9M,82.18M,160.53M
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,(5.6M),44.54M,41.19M,38.76M,112M
Equity in Affiliates (Pretax),29.07M,32.86M,150.71M,43.42M,48.53M
Unusual Expense,-,-,-,240K,980K
Pretax Income,397.49M,476.33M,609.15M,519.03M,660.27M
Pretax Income Growth,-,19.83%,27.88%,-14.79%,27.21%
Pretax Margin,-,-,-,-,55.70%
Income Taxes,1.75M,4.43M,3.65M,2.73M,3.38M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,395.74M,471.89M,605.5M,516.3M,656.89M
Minority Interest Expense,1.3M,1.54M,2.31M,2.35M,3.04M
Net Income,394.44M,470.36M,603.19M,513.94M,653.85M
Net Income Growth,-,19.25%,28.24%,-14.80%,27.22%
Net Margin Growth,-,-,-,-,63.35%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,394.44M,470.36M,603.19M,513.94M,653.85M
Preferred Dividends,64.18M,47.76M,61.65M,49.82M,50.47M
Net Income Available to Common,330.26M,422.59M,541.53M,464.12M,603.38M
EPS (Basic),1.98,2.53,3.19,2.65,3.44
EPS (Basic) Growth,-,27.67%,26.06%,-16.88%,29.96%
Basic Shares Outstanding,174.82M,174.93M,175.07M,175.17M,175.23M
EPS (Diluted),1.97,2.52,3.17,2.63,3.42
EPS (Diluted) Growth,-,27.56%,25.97%,-16.96%,30.02%
Diluted Shares Outstanding,175.55M,175.81M,176.08M,176.34M,176.31M
