Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,67.03B,73.49B,81.93B,90.27B,112.68B
Sales Growth,-,9.63%,11.48%,10.18%,24.82%
Cost of Goods Sold (COGS) incl. D&A,50.91B,53.61B,62.56B,71.66B,81.04B
COGS Growth,-,5.31%,16.69%,14.55%,13.09%
COGS excluding D&A,45.96B,48.62B,56.9B,62.78B,76.59B
Depreciation & Amortization Expense,4.95B,4.99B,5.66B,8.88B,4.45B
Depreciation,4.95B,4.99B,5.66B,8.88B,4.45B
Amortization of Intangibles,-,-,-,-,-
Gross Income,16.12B,19.88B,19.37B,18.61B,31.64B
Gross Income Growth,-,23.29%,-2.56%,-3.92%,70.03%
Gross Profit Margin,-,-,-,-,28.08%
SG&A Expense,2.35B,2.29B,2.51B,2.41B,2.53B
SGA Growth,-,-2.47%,9.93%,-4.18%,5.02%
Research & Development,-,-,-,-,-
Other SG&A,2.35B,2.29B,-,-,-
Other Operating Expense,7.75B,7.89B,7.94B,7.55B,6.87B
Unusual Expense,-,-,-,-,-
EBIT after Unusual Expense,-,-,-,-,-
Non Operating Income/Expense,(907M),(1.55B),961M,(2.44B),(805M)
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),1.44B,1.67B,2.08B,2.54B,3.69B
Interest Expense,254M,214M,221M,188M,194M
Interest Expense Growth,-,-15.75%,3.27%,-14.93%,3.19%
Gross Interest Expense,254M,214M,221M,188M,194M
Interest Capitalized,-,-,-,-,-
Pretax Income,6.31B,9.61B,11.73B,8.56B,24.93B
Pretax Income Growth,-,52.31%,22.10%,-27.05%,191.41%
Pretax Margin,-,-,-,-,22.13%
Income Tax,1.53B,2.66B,2.65B,2.81B,6.36B
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,4.78B,6.94B,9.08B,5.75B,18.57B
Minority Interest Expense,91M,192M,209M,270M,724M
Net Income,4.69B,6.75B,8.87B,5.48B,17.85B
Net Income Growth,-,43.92%,31.41%,-38.22%,225.73%
Net Margin Growth,-,-,-,-,15.84%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,4.69B,6.75B,8.87B,5.48B,17.85B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,4.69B,6.75B,8.87B,5.48B,17.85B
EPS (Basic),1.1,1.58,2.07,1.28,4.22
EPS (Basic) Growth,-,43.93%,31.43%,-38.09%,228.27%
Basic Shares Outstanding,4.28B,4.28B,4.28B,4.27B,4.23B
EPS (Diluted),1.1,1.58,2.07,1.28,4.22
EPS (Diluted) Growth,-,43.93%,31.43%,-38.09%,228.27%
Diluted Shares Outstanding,4.28B,4.28B,4.28B,4.27B,4.23B
EBITDA,10.98B,14.69B,14.57B,17.53B,26.7B
EBITDA Growth,-,33.76%,-0.82%,20.30%,52.28%
EBITDA Margin,-,-,-,-,23.69%
