Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,23.42B,23.16B,27.73B,24.34B,24.7B
Sales Growth,-,-1.09%,19.73%,-12.24%,1.49%
Cost of Goods Sold (COGS) incl. D&A,18.37B,18.44B,21.42B,19.28B,19.24B
COGS Growth,-,0.40%,16.15%,-9.98%,-0.22%
COGS excluding D&A,17.63B,17.71B,20.67B,18.52B,18.48B
Depreciation & Amortization Expense,739M,738M,754M,764M,762M
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,5.05B,4.72B,6.31B,5.05B,5.46B
Gross Income Growth,-,-6.50%,33.74%,-19.92%,8.00%
Gross Profit Margin,-,-,-,-,22.09%
SG&A Expense,1.68B,1.77B,2.39B,1.79B,1.95B
SGA Growth,-,5.42%,34.80%,-25.06%,8.95%
Research & Development,-,-,-,-,-
Other SG&A,1.68B,1.77B,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,116M,98M,79M,86M,101M
EBIT after Unusual Expense,(116M),(98M),(79M),(86M),(101M)
Non Operating Income/Expense,8M,22M,40M,41M,67M
Non-Operating Interest Income,341M,295M,247M,343M,391M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,164M,174M,170M,171M,169M
Interest Expense Growth,-,6.10%,-2.30%,0.59%,-1.17%
Gross Interest Expense,164M,174M,170M,171M,169M
Interest Capitalized,-,-,-,-,-
Pretax Income,3.44B,2.99B,3.96B,3.39B,3.7B
Pretax Income Growth,-,-12.89%,32.38%,-14.39%,8.99%
Pretax Margin,-,-,-,-,14.97%
Income Tax,760M,664M,869M,730M,848M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.68B,2.33B,3.09B,2.66B,2.85B
Minority Interest Expense,-,-,-,-,-
Net Income,2.68B,2.33B,3.09B,2.66B,2.85B
Net Income Growth,-,-12.97%,32.80%,-13.93%,7.02%
Net Margin Growth,-,-,-,-,11.53%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.68B,2.33B,3.09B,2.66B,2.85B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.68B,2.33B,3.09B,2.66B,2.85B
EPS (Basic),3.06,2.66,3.56,3.05,3.26
EPS (Basic) Growth,-,-12.97%,33.57%,-14.33%,7.02%
Basic Shares Outstanding,875M,875M,870M,874M,874M
EPS (Diluted),3.05,2.65,3.52,3.03,3.25
EPS (Diluted) Growth,-,-13.07%,32.85%,-13.97%,7.39%
Diluted Shares Outstanding,878M,879M,878.69M,879M,876M
EBITDA,4.11B,3.69B,4.68B,4.03B,4.27B
EBITDA Growth,-,-10.23%,26.91%,-13.87%,6.01%
EBITDA Margin,-,-,-,-,17.29%
