Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,715.93M,747.05M,732.77M,700.06M,691.1M
Sales Growth,-,4.35%,-1.91%,-4.46%,-1.28%
Cost of Goods Sold (COGS) incl. D&A,313.23M,309.51M,331.87M,296.5M,295.12M
COGS Growth,-,-1.19%,7.22%,-10.66%,-0.47%
COGS excluding D&A,269.73M,266.11M,288.17M,254.5M,252.52M
Depreciation & Amortization Expense,43.5M,43.4M,43.7M,42M,42.6M
Depreciation,36.3M,36.1M,37M,35.7M,36.3M
Amortization of Intangibles,7.2M,7.3M,6.7M,6.3M,6.3M
Gross Income,402.7M,437.54M,400.9M,403.56M,395.98M
Gross Income Growth,-,8.65%,-8.37%,0.66%,-1.88%
Gross Profit Margin,-,-,-,-,57.30%
SG&A Expense,285.62M,280.73M,297.42M,260.04M,275.76M
SGA Growth,-,-1.71%,5.94%,-12.57%,6.05%
Research & Development,65.29M,64.28M,71.87M,62.64M,67.03M
Other SG&A,220.33M,216.45M,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(1.04B),(4.87B),2.15B,4.55B,1.34B
EBIT after Unusual Expense,1.04B,4.87B,(2.15B),(4.55B),(1.34B)
Non Operating Income/Expense,965K,(2.51M),7.63M,2.53M,313K
Non-Operating Interest Income,700K,(300K),200K,32.2M,5.5M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,363K,426K,364K,4.05M,10.72M
Interest Expense Growth,-,17.36%,-14.55%,"1,012.09%",164.82%
Gross Interest Expense,363K,426K,364K,4.05M,10.72M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.16B,5.02B,(2.04B),(4.37B),(1.22B)
Pretax Income Growth,-,334.16%,-140.58%,-114.47%,72.02%
Pretax Margin,-,-,-,-,-176.95%
Income Tax,242.66M,1.09B,(464.4M),(1B),(295.7M)
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,914.11M,3.93B,(1.57B),(3.37B),(927.18M)
Minority Interest Expense,-,-,-,-,-
Net Income,914.11M,3.93B,(1.57B),(3.37B),(927.18M)
Net Income Growth,-,329.71%,-140.06%,-114.13%,72.48%
Net Margin Growth,-,-,-,-,-134.16%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,914.11M,3.93B,(1.57B),(3.37B),(927.18M)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,914.11M,3.93B,(1.57B),(3.37B),(927.18M)
EPS (Basic),30.71,131.75,(52.59),(112.57),(31.12)
EPS (Basic) Growth,-,328.99%,-139.92%,-114.05%,72.36%
Basic Shares Outstanding,29.76M,29.81M,29.92M,29.93M,29.79M
EPS (Diluted),30.32,129.96,(52.59),(112.57),(31.12)
EPS (Diluted) Growth,-,328.63%,-140.47%,-114.05%,72.36%
Diluted Shares Outstanding,30.15M,30.22M,29.92M,29.93M,29.79M
EBITDA,160.58M,200.2M,147.18M,185.52M,162.82M
EBITDA Growth,-,24.67%,-26.48%,26.05%,-12.24%
EBITDA Margin,-,-,-,-,23.56%
