Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,1.23B,1.22B,1.25B,1.36B,1.32B
Sales Growth,-,-0.96%,2.48%,8.78%,-3.41%
Cost of Goods Sold (COGS) incl. D&A,600.4M,605.5M,657.9M,690.5M,681.9M
COGS Growth,-,0.85%,8.65%,4.96%,-1.25%
COGS excluding D&A,480.7M,487M,525.7M,551.2M,542.1M
Depreciation & Amortization Expense,119.7M,118.5M,132.2M,139.3M,139.8M
Depreciation,79.6M,78.4M,75.4M,82M,81.9M
Amortization of Intangibles,40.1M,40.1M,56.8M,57.3M,57.9M
Gross Income,634.4M,617.4M,595.3M,672.7M,634.8M
Gross Income Growth,-,-2.68%,-3.58%,13.00%,-5.63%
Gross Profit Margin,-,-,-,-,48.21%
SG&A Expense,328.4M,344.2M,334.5M,340.3M,330.2M
SGA Growth,-,4.81%,-2.82%,1.73%,-2.97%
Research & Development,-,-,-,-,-
Other SG&A,328.4M,344.2M,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,5.6M,(17.3M),72.4M,27.8M,34.2M
EBIT after Unusual Expense,(5.6M),17.3M,(72.4M),(27.8M),(34.2M)
Non Operating Income/Expense,11.6M,9.9M,(11.7M),38.9M,36M
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,34.9M,35M,38.5M,39.7M,41.6M
Interest Expense Growth,-,0.29%,10.00%,3.12%,4.79%
Gross Interest Expense,34.9M,35M,38.5M,39.7M,41.6M
Interest Capitalized,-,-,-,-,-
Pretax Income,277.1M,265.4M,138.2M,303.8M,264.8M
Pretax Income Growth,-,-4.22%,-47.93%,119.83%,-12.84%
Pretax Margin,-,-,-,-,20.11%
Income Tax,61.2M,58.8M,15.2M,81M,63.4M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,215.9M,206.6M,123M,222.8M,201.4M
Minority Interest Expense,800K,1.2M,900K,1M,800K
Net Income,215.1M,205.4M,122.1M,221.8M,200.6M
Net Income Growth,-,-4.51%,-40.56%,81.65%,-9.56%
Net Margin Growth,-,-,-,-,15.24%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,215.1M,205.4M,122.1M,221.8M,200.6M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,215.1M,205.4M,122.1M,221.8M,200.6M
EPS (Basic),1.77,1.69,1,1.82,1.64
EPS (Basic) Growth,-,-4.59%,-40.61%,81.36%,-9.71%
Basic Shares Outstanding,121.8M,121.9M,122M,122.2M,122.4M
EPS (Diluted),1.74,1.66,0.99,1.8,1.63
EPS (Diluted) Growth,-,-4.66%,-40.60%,82.09%,-9.42%
Diluted Shares Outstanding,123.5M,123.7M,123.8M,123.5M,123.3M
EBITDA,425.7M,391.7M,393M,471.7M,444.4M
EBITDA Growth,-,-7.99%,0.33%,20.03%,-5.79%
EBITDA Margin,-,-,-,-,33.75%
