Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,914.61M,895.94M,905.05M,913.93M,973.13M
Sales Growth,-,-2.04%,1.02%,0.98%,6.48%
Cost of Goods Sold (COGS) incl. D&A,605.89M,591.66M,587.75M,615.68M,654.58M
COGS Growth,-,-2.35%,-0.66%,4.75%,6.32%
COGS excluding D&A,537.78M,522.98M,519.65M,540.38M,578.16M
Depreciation & Amortization Expense,68.11M,68.69M,68.1M,75.3M,76.42M
Depreciation,35.14M,35.83M,37.91M,37.29M,38.82M
Amortization of Intangibles,32.97M,32.85M,30.19M,38.01M,37.6M
Gross Income,308.72M,304.27M,317.3M,298.25M,318.56M
Gross Income Growth,-,-1.44%,4.28%,-6.00%,6.81%
Gross Profit Margin,-,-,-,-,32.74%
SG&A Expense,154.26M,139.54M,134.13M,140.36M,129.78M
SGA Growth,-,-9.54%,-3.88%,4.65%,-7.54%
Research & Development,-,-,-,-,-
Other SG&A,154.26M,139.54M,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,554K,14.18M,17.01M,36.71M,(9.44M)
EBIT after Unusual Expense,(554K),(14.18M),(17.01M),(36.71M),9.44M
Non Operating Income/Expense,(5.04M),(5.91M),18.47M,(10.46M),(30.06M)
Non-Operating Interest Income,171K,137K,309K,127K,188K
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,21.55M,21.5M,21.3M,-,24.23M
Interest Expense Growth,-,-0.19%,-0.96%,-,-
Gross Interest Expense,21.55M,21.5M,21.3M,-,24.23M
Interest Capitalized,-,-,-,-,-
Pretax Income,127.5M,123.27M,163.64M,110.85M,144.11M
Pretax Income Growth,-,-3.31%,32.75%,-32.26%,30.01%
Pretax Margin,-,-,-,-,14.81%
Income Tax,37.58M,18.11M,23.82M,15.62M,33.45M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,89.92M,105.16M,139.83M,95.23M,110.66M
Minority Interest Expense,1.47M,1.73M,2.25M,2.2M,1.34M
Net Income,88.45M,103.43M,137.58M,93.02M,109.32M
Net Income Growth,-,16.93%,33.02%,-32.39%,17.52%
Net Margin Growth,-,-,-,-,11.23%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,88.45M,103.43M,137.58M,93.02M,109.32M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,88.45M,103.43M,137.58M,93.02M,109.32M
EPS (Basic),1.76,2.05,2.73,1.84,2.15
EPS (Basic) Growth,-,16.64%,32.90%,-32.61%,17.10%
Basic Shares Outstanding,50.3M,50.43M,50.47M,50.64M,50.82M
EPS (Diluted),1.72,2.01,2.67,1.81,2.13
EPS (Diluted) Growth,-,16.42%,33.03%,-32.08%,17.62%
Diluted Shares Outstanding,51.33M,51.56M,51.56M,51.33M,51.28M
EBITDA,222.56M,233.42M,251.28M,233.19M,265.2M
EBITDA Growth,-,4.88%,7.65%,-7.20%,13.73%
EBITDA Margin,-,-,-,-,27.25%
