Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,1.47B,1.81B,1.55B,1.88B,1.73B
Sales Growth,-,23.03%,-14.69%,21.62%,-8.14%
Cost of Goods Sold (COGS) incl. D&A,1.06B,1.14B,1.23B,1.41B,1.29B
COGS Growth,-,6.67%,8.19%,14.50%,-8.39%
COGS excluding D&A,743M,811M,891M,1.06B,941M
Depreciation & Amortization Expense,321M,324M,337M,346M,347M
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,408M,676M,317M,473M,438M
Gross Income Growth,-,65.69%,-53.11%,49.21%,-7.40%
Gross Profit Margin,-,-,-,-,25.38%
SG&A Expense,-,-,-,-,-
SGA Growth,-,-,-,-,-
Research & Development,-,-,-,-,-
Other SG&A,-,-,-,-,-
Other Operating Expense,122M,142M,120M,142M,129M
Unusual Expense,-,-,-,-,-
EBIT after Unusual Expense,-,-,-,-,-
Non Operating Income/Expense,43M,49M,44M,54M,56M
Non-Operating Interest Income,6M,7M,7M,6M,6M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,96M,94M,93M,104M,126M
Interest Expense Growth,-,-2.08%,-1.06%,11.83%,21.15%
Gross Interest Expense,96M,94M,93M,104M,126M
Interest Capitalized,-,-,-,-,-
Pretax Income,239M,496M,155M,287M,245M
Pretax Income Growth,-,107.53%,-68.75%,85.16%,-14.63%
Pretax Margin,-,-,-,-,14.19%
Income Tax,31M,70M,29M,34M,36M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,208M,426M,126M,253M,209M
Minority Interest Expense,1M,1M,1M,1M,2M
Net Income,207M,425M,125M,252M,207M
Net Income Growth,-,105.31%,-70.59%,101.60%,-17.86%
Net Margin Growth,-,-,-,-,11.99%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,207M,425M,125M,252M,207M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,207M,425M,125M,252M,207M
EPS (Basic),0.81,1.65,0.49,0.98,0.8
EPS (Basic) Growth,-,104.35%,-70.63%,101.38%,-17.95%
Basic Shares Outstanding,256.1M,257.3M,257.6M,257.9M,258.2M
EPS (Diluted),0.8,1.64,0.48,0.97,0.8
EPS (Diluted) Growth,-,104.21%,-70.62%,101.53%,-17.99%
Diluted Shares Outstanding,257.2M,258.6M,258.9M,259M,259.4M
EBITDA,607M,858M,534M,677M,656M
EBITDA Growth,-,41.35%,-37.76%,26.78%,-3.10%
EBITDA Margin,-,-,-,-,38.01%
