Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,1.53B,1.95B,1.9B,1.68B,2.66B
Sales Growth,-,27.90%,-2.76%,-11.48%,58.12%
Cost of Goods Sold (COGS) incl. D&A,1.41B,1.55B,1.62B,1.76B,2.12B
COGS Growth,-,10.24%,4.65%,8.20%,20.68%
COGS excluding D&A,1.31B,1.45B,1.52B,1.65B,2.01B
Depreciation & Amortization Expense,98M,99M,100M,102M,104M
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,121M,403M,277M,(74M),540M
Gross Income Growth,-,233.06%,-31.27%,-126.71%,829.73%
Gross Profit Margin,-,-,-,-,20.32%
SG&A Expense,41M,49M,50M,58M,78M
SGA Growth,-,19.51%,2.04%,16.00%,34.48%
Research & Development,-,-,-,-,-
Other SG&A,41M,49M,-,-,-
Other Operating Expense,117M,126M,200M,152M,177M
Unusual Expense,(576M),(9M),17M,(32M),186M
EBIT after Unusual Expense,576M,9M,(17M),32M,(186M)
Non Operating Income/Expense,19M,29M,38M,64M,98M
Non-Operating Interest Income,6M,6M,6M,7M,11M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,36M,27M,25M,25M,23M
Interest Expense Growth,-,-25.00%,-7.41%,0.00%,-8.00%
Gross Interest Expense,39M,30M,27M,27M,26M
Interest Capitalized,3M,3M,2M,2M,3M
Pretax Income,528M,245M,29M,(206M),185M
Pretax Income Growth,-,-53.60%,-88.16%,-810.34%,189.81%
Pretax Margin,-,-,-,-,6.96%
Income Tax,131M,51M,11M,(63M),46M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,397M,194M,18M,(143M),139M
Minority Interest Expense,-,-,-,-,-
Net Income,397M,194M,18M,(143M),139M
Net Income Growth,-,-51.13%,-90.72%,-894.44%,197.20%
Net Margin Growth,-,-,-,-,5.23%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,397M,194M,18M,(143M),139M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,397M,194M,18M,(143M),139M
EPS (Basic),3.18,1.55,0.14,(1.14),1.1
EPS (Basic) Growth,-,-51.24%,-90.75%,-892.67%,196.77%
Basic Shares Outstanding,124.98M,125.25M,125.71M,125.98M,126.54M
EPS (Diluted),3.13,1.53,0.14,(1.14),1.09
EPS (Diluted) Growth,-,-51.27%,-90.61%,-892.67%,195.82%
Diluted Shares Outstanding,126.83M,127.19M,125.71M,125.98M,127.8M
EBITDA,61M,327M,127M,(182M),389M
EBITDA Growth,-,436.07%,-61.16%,-243.31%,313.74%
EBITDA Margin,-,-,-,-,14.64%
