Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Interest Income,9.69B,9.83B,10.12B,10.18B,11.56B
Interest Income Growth,-,1.45%,2.92%,0.59%,13.51%
Interest and Fees on Loans,7.1B,7.06B,7.28B,7.22B,8.12B
Interest Income on Fed. Funds,-,-,-,-,-
Interest Income on Fed. Repos,-,-,-,-,-
Interest on Bank Deposits,-,-,-,-,-
Other Interest or Dividend Income,2.6B,2.78B,2.84B,2.96B,3.44B
Total Internest Expense,893M,925M,859M,960M,1.36B
Total Internest Expense Growth,-,3.58%,-7.14%,11.76%,41.46%
Interest Expense on Bank Deposits,92M,99M,85M,83M,158M
Other Interest Expense,801M,826M,-,-,-
Interest Expense on Debt,700M,738M,677M,750M,1.01B
Interest Capitalized,-,-,-,-,-
Other Borrowed Funds,101M,88M,97M,130M,158M
Net Interest Income,8.8B,8.91B,9.26B,9.22B,10.2B
Net Interest Income Growth,-,1.24%,3.96%,-0.44%,10.60%
Loan Loss Provision,(1.26B),(1.4B),(452M),(787M),580M
Loan Loss Provision Growth,-,-10.71%,67.60%,-74.12%,173.70%
Net Interest Income after Provision,10.06B,10.3B,9.71B,10.01B,9.62B
Net Interest Inc After Loan Loss Prov Growth,-,2.43%,-5.73%,3.03%,-3.90%
Net Interest Margin,-,-,-,-,2.05%
Non-Interest Income,15.24B,11.47B,9.22B,6.98B,2.18B
Securities Gain,4.32B,1.56B,(3B),(4.09B),(7.62B)
Trading Account Income,783M,(472M),2.52B,218M,446M
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,7.7B,8.92B,8.78B,9.94B,8.85B
Other Operating Income,1.08B,358M,46M,376M,333M
Non-Interest Expense,15.41B,13.07B,19.33B,10.66B,6.5B
Labor & Related Expense,8.82B,8.69B,8.48B,9.27B,8.44B
Equipment Expense,961M,958M,920M,910M,890M
Other Operating Expense,1.65B,1.76B,6.53B,1.91B,2.31B
Operating Income,9.89B,8.71B,(401M),6.33B,5.29B
Operating Income Growth,-,-11.94%,-104.60%,"1,678.30%",-16.35%
Operating Income Margin,-,-,-,-,34.99%
Non-Operating Income (Expense),-,-,-,-,-
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,(4M),9M,187M,5M,-
Pretax Income,8.19B,6.93B,8.11B,4.51B,3.57B
Pretax Income Growth,-,-15.42%,17.10%,-44.40%,-20.94%
Pretax Margin,-,-,-,-,33.73%
Income Taxes,1.45B,1.52B,1.71B,707M,613M
Income Tax - Current - Domestic,-,-,-,-,-
Income Tax - Current - Foreign,-,-,-,-,-
Income Tax - Deferred - Domestic,-,-,-,-,-
Income Tax - Deferred - Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,6.74B,5.41B,6.4B,3.8B,2.95B
Minority Interest Expense,704M,283M,649M,131M,(167M)
Net Income,6.04B,5.12B,5.75B,3.67B,3.12B
Net Income Growth,-,-15.20%,12.26%,-36.16%,-15.04%
Net Income Margin,-,-,-,-,25.22%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,-,-,-,-,-
Preferred Dividends,297M,335M,280M,278M,280M
Net Income Available to Common,5.74B,4.79B,5.47B,3.39B,2.84B
EPS (Basic),1.39,1.18,1.39,0.89,0.75
EPS (Basic) Grwoth,-,-15.25%,18.02%,-36.41%,-15.50%
Basic Shares Outstanding,4.12B,4.06B,3.93B,3.83B,3.79B
EPS (Diluted),1.38,1.17,1.38,0.88,0.74
EPS (Diluted) Growth,-,-15.31%,17.89%,-36.44%,-15.25%
Diluted Shares Outstanding,4.16B,4.09B,3.96B,3.87B,3.82B
