Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,3.54B,3.42B,4.09B,3.11B,6.66B
Sales Growth,-,-3.27%,19.49%,-23.98%,114.11%
Premiums Earned,1.27B,1.23B,1.51B,887.4M,1.37B
Total Investment Income,1.05B,1.09B,1.24B,1.12B,816.5M
Realized Gains (Losses),46.8M,19.1M,23.4M,(132.6M),395.6M
Other Operating Income,1.18B,1.08B,1.32B,1.24B,4.08B
"Losses, Claims & Reserves",1.84B,1.8B,2.16B,1.48B,1.3B
"Losses, Claims & Reserves Growth",-,-2.31%,19.95%,-31.28%,-12.13%
"Losses, Benefits & Adjustments",1.81B,1.77B,2.14B,1.46B,1.28B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",1.27B,1.2B,1.32B,1.2B,1.46B
SGA Growth,-,-5.42%,10.66%,-9.44%,21.64%
"Selling, General & Admin. Expenses",1.27B,1.2B,1.32B,1.2B,1.46B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,-,-,-,-,-
Operating Income Before Interest Expense,432.6M,428.1M,609M,428M,3.9B
Operating Income Growth,-,-1.04%,42.26%,-29.72%,810.54%
"Interest Expense, Net of Interest Capitalized",-,-,-,-,-
Interest Expense (excl. Interest Capitalized),-,-,-,-,-
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,432.6M,428.1M,609M,428M,3.9B
Non-Operating Income (Expense),-,-,-,-,-
Miscellaneous Non Operating Expense,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,-,-,-,-,-
Pretax Income,432.6M,428.1M,609M,428M,3.9B
Pretax Income Growth,-,-1.04%,42.26%,-29.72%,810.54%
Income Tax,61M,63.8M,103.8M,47.3M,822.5M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,371.6M,364.3M,505.2M,380.7M,3.07B
Minority Interest Expense,9.8M,4.4M,33.4M,4.5M,15.2M
Net Income,361.8M,359.9M,471.8M,376.2M,3.06B
Net Income Growth,-,-0.53%,31.09%,-20.26%,713.24%
Net Margin Growth,-,-,-,-,45.95%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,361.8M,359.9M,471.8M,376.2M,3.06B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,361.8M,359.9M,471.8M,376.2M,3.06B
EPS (Basic),1.33,1.34,1.78,1.45,12.11
EPS (Basic) Growth,-,0.70%,32.76%,-18.65%,735.11%
Basic Shares Outstanding,271.3M,268M,264.64M,259.4M,252.6M
EPS (Diluted),1.32,1.32,1.76,1.43,11.94
EPS (Diluted) Growth,-,0.64%,32.66%,-18.78%,737.02%
Diluted Shares Outstanding,275.1M,271.9M,268.7M,263.8M,256.3M
