Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,20.65B,21.76B,21.02B,23.97B,23.66B
Sales Growth,-,5.38%,-3.37%,14.02%,-1.28%
Premiums Earned,19.98B,19.89B,19.84B,22.7B,22.27B
Total Investment Income,176M,71M,78M,3M,47M
Realized Gains (Losses),-,-,-,-,-
Other Operating Income,491M,1.8B,1.11B,1.26B,1.35B
"Losses, Claims & Reserves",17.15B,17.32B,17.44B,19.63B,19.1B
"Losses, Claims & Reserves Growth",-,0.97%,0.70%,12.54%,-2.68%
"Losses, Benefits & Adjustments",17.15B,17.32B,17.44B,19.63B,19.1B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",2.26B,2.75B,3.56B,3.06B,3.35B
SGA Growth,-,21.81%,29.13%,-14.04%,9.55%
"Selling, General & Admin. Expenses",2.26B,2.75B,3.56B,3.06B,3.35B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,-,-,-,-,-
Operating Income Before Interest Expense,1.24B,1.69B,29M,1.29B,1.22B
Operating Income Growth,-,36.49%,-98.28%,"4,344.83%",-5.74%
"Interest Expense, Net of Interest Capitalized",79M,88M,91M,90M,101M
Interest Expense (excl. Interest Capitalized),79M,88M,91M,90M,101M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,1.24B,1.69B,29M,1.29B,1.22B
Non-Operating Income (Expense),-,-,-,-,-
Miscellaneous Non Operating Expense,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,-,(70M),(32M),-,-
Pretax Income,738M,1.64B,(60M),1.22B,1.12B
Pretax Income Growth,-,121.68%,-103.67%,"2,133.33%",-8.03%
Income Tax,183M,120M,(51M),286M,427M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,33M,15M,(4M),(4M),2M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,588M,1.53B,(13M),930M,697M
Minority Interest Expense,-,-,1M,-,1M
Net Income,588M,1.53B,(14M),930M,696M
Net Income Growth,-,160.37%,-100.91%,"6,742.86%",-25.16%
Net Margin Growth,-,-,-,-,2.94%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,588M,1.53B,(14M),930M,696M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,588M,1.53B,(14M),930M,696M
EPS (Basic),4.57,11.91,(0.11),7.33,5.5
EPS (Basic) Growth,-,160.73%,-100.91%,"6,840.02%",-24.92%
Basic Shares Outstanding,128.69M,128.52M,128.8M,126.94M,126.52M
EPS (Diluted),4.54,11.84,(0.11),7.3,5.48
EPS (Diluted) Growth,-,160.64%,-100.92%,"6,811.68%",-24.93%
Diluted Shares Outstanding,129.39M,129.26M,128.8M,127.47M,127.08M
