Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,5.76B,6.95B,6.24B,7.13B,6.69B
Sales Growth,-,20.72%,-10.26%,14.33%,-6.27%
Cost of Goods Sold (COGS) incl. D&A,4.11B,4.69B,4.84B,5.25B,4.91B
COGS Growth,-,14.11%,3.24%,8.36%,-6.44%
COGS excluding D&A,2.9B,3.43B,3.55B,3.93B,3.61B
Depreciation & Amortization Expense,1.21B,1.27B,1.29B,1.32B,1.3B
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,1.65B,2.26B,1.4B,1.88B,1.78B
Gross Income Growth,-,37.22%,-38.27%,35.05%,-5.79%
Gross Profit Margin,-,-,-,-,26.55%
SG&A Expense,-,-,-,-,-
SGA Growth,-,-,-,-,-
Research & Development,-,-,-,-,-
Other SG&A,-,-,-,-,-
Other Operating Expense,349M,371M,316M,392M,379M
Unusual Expense,131M,211M,14M,215M,(9M)
EBIT after Unusual Expense,(131M),(211M),(14M),(215M),9M
Non Operating Income/Expense,130M,247M,136M,91M,123M
Non-Operating Interest Income,-,-,16M,-,-
Equity in Affiliates (Pretax),9M,22M,14M,25M,36M
Interest Expense,572M,581M,592M,587M,607M
Interest Expense Growth,-,1.57%,1.89%,-0.84%,3.41%
Gross Interest Expense,572M,581M,592M,587M,607M
Interest Capitalized,-,-,-,-,-
Pretax Income,734M,1.37B,639M,806M,957M
Pretax Income Growth,-,86.10%,-53.22%,26.13%,18.73%
Pretax Margin,-,-,-,-,14.32%
Income Tax,36M,90M,(18M),(14M),77M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,698M,1.28B,657M,820M,880M
Minority Interest Expense,(67M),(129M),(82M),(37M),(27M)
Net Income,765M,1.41B,739M,857M,907M
Net Income Growth,-,83.66%,-47.40%,15.97%,5.83%
Net Margin Growth,-,-,-,-,13.57%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,7M,-,-
Net Income After Extraordinaries,765M,1.41B,746M,857M,907M
Preferred Dividends,14M,39M,14M,39M,14M
Net Income Available to Common,751M,1.37B,732M,818M,893M
EPS (Basic),0.98,1.78,0.95,1.06,1.16
EPS (Basic) Growth,-,81.89%,-46.41%,11.60%,9.17%
Basic Shares Outstanding,769M,769M,769M,770M,770M
EPS (Diluted),0.98,1.78,0.95,1.06,1.16
EPS (Diluted) Growth,-,81.89%,-46.41%,11.60%,9.17%
Diluted Shares Outstanding,769M,769M,769M,770M,770M
EBITDA,2.51B,3.15B,2.37B,2.81B,2.7B
EBITDA Growth,-,25.91%,-24.83%,18.60%,-4.05%
EBITDA Margin,-,-,-,-,40.36%
