Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,81.49B,83.36B,123.95B,97.28B,82.96B
Sales Growth,-,2.29%,48.69%,-21.52%,-14.72%
Cost of Goods Sold (COGS) incl. D&A,46.08B,48.19B,69.7B,54.72B,47.07B
COGS Growth,-,4.57%,44.65%,-21.50%,-13.97%
COGS excluding D&A,43.25B,45.2B,67.01B,51.98B,44.27B
Depreciation & Amortization Expense,2.83B,2.99B,2.7B,2.74B,2.81B
Depreciation,2.83B,2.99B,2.7B,2.74B,2.81B
Amortization of Intangibles,-,-,-,-,-
Gross Income,35.42B,35.17B,54.24B,42.56B,35.89B
Gross Income Growth,-,-0.68%,54.21%,-21.54%,-15.68%
Gross Profit Margin,-,-,-,-,43.26%
SG&A Expense,11.13B,11.39B,12.76B,12.58B,12.81B
SGA Growth,-,2.33%,12.00%,-1.37%,1.82%
Research & Development,5.72B,5.77B,6.31B,6.39B,6.8B
Other SG&A,5.41B,5.62B,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(57M),-,-,-,-
EBIT after Unusual Expense,57M,-,-,-,-
Non Operating Income/Expense,(29M),(525M),(203M),151M,(13M)
Non-Operating Interest Income,719M,659M,650M,700M,722M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,665M,672M,694M,691M,719M
Interest Expense Growth,-,1.05%,3.27%,-0.43%,4.05%
Gross Interest Expense,665M,672M,694M,691M,719M
Interest Capitalized,-,-,-,-,-
Pretax Income,24.37B,23.25B,41.24B,30.14B,23.07B
Pretax Income Growth,-,-4.60%,77.40%,-26.92%,-23.47%
Pretax Margin,-,-,-,-,27.80%
Income Tax,2.63B,2.7B,6.61B,5.13B,3.62B
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,21.74B,20.55B,34.63B,25.01B,19.44B
Minority Interest Expense,-,-,-,-,-
Net Income,21.74B,20.55B,34.63B,25.01B,19.44B
Net Income Growth,-,-5.49%,68.51%,-27.78%,-22.26%
Net Margin Growth,-,-,-,-,23.44%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,21.74B,20.55B,34.63B,25.01B,19.44B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,21.74B,20.55B,34.63B,25.01B,19.44B
EPS (Basic),1.31,1.25,2.11,1.54,1.2
EPS (Basic) Growth,-,-4.67%,69.48%,-27.27%,-21.71%
Basic Shares Outstanding,16.63B,16.49B,16.39B,16.28B,16.16B
EPS (Diluted),1.3,1.24,2.1,1.52,1.2
EPS (Diluted) Growth,-,-4.65%,69.69%,-27.27%,-21.59%
Diluted Shares Outstanding,16.78B,16.64B,16.52B,16.4B,16.26B
EBITDA,27.12B,26.78B,44.19B,32.72B,25.88B
EBITDA Growth,-,-1.27%,65.02%,-25.96%,-20.89%
EBITDA Margin,-,-,-,-,31.20%
