Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Sales/Revenue,42.59B,43.97B,45.46B,44.84B,47.1B
Sales Growth,-,3.25%,3.39%,-1.37%,5.06%
Cost of Goods Sold (COGS) incl. D&A,41.2B,42.4B,43.92B,43.23B,45.57B
COGS Growth,-,2.92%,3.58%,-1.57%,5.42%
COGS excluding D&A,41.02B,42.16B,43.76B,43.05B,45.4B
Depreciation & Amortization Expense,180M,246M,164M,181M,179M
Depreciation,89M,168M,85M,103M,103M
Amortization of Intangibles,91M,78M,79M,78M,76M
Gross Income,1.38B,1.56B,1.54B,1.6B,1.53B
Gross Income Growth,-,13.01%,-1.73%,4.36%,-4.68%
Gross Profit Margin,-,-,-,-,3.25%
SG&A Expense,1.13B,1.11B,1.15B,1.14B,1.16B
SGA Growth,-,-1.33%,3.32%,-1.22%,1.58%
Research & Development,-,-,-,-,-
Other SG&A,1.13B,1.11B,-,-,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,105M,47M,39M,97M,47M
EBIT after Unusual Expense,(105M),(47M),(39M),(97M),(47M)
Non Operating Income/Expense,13M,6M,(1.28B),(470M),(316M)
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,1M,1M,-
Interest Expense,44M,40M,37M,38M,39M
Interest Expense Growth,-,-9.09%,-7.50%,2.70%,2.63%
Gross Interest Expense,44M,40M,37M,38M,39M
Interest Capitalized,-,-,-,-,-
Pretax Income,119M,369M,(973M),(137M),(28M)
Pretax Income Growth,-,210.08%,-363.69%,85.92%,79.56%
Pretax Margin,-,-,-,-,-0.06%
Income Tax,4M,97M,(1.02B),1.25B,(165M)
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,115M,272M,49M,(1.39B),137M
Minority Interest Expense,(1M),1M,-,1M,(1M)
Net Income,116M,271M,49M,(1.39B),138M
Net Income Growth,-,133.62%,-81.92%,"-2,938.78%",109.92%
Net Margin Growth,-,-,-,-,0.29%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,116M,271M,49M,(1.39B),138M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,116M,271M,49M,(1.39B),138M
EPS (Basic),0.4,0.94,0.18,(5.06),0.51
EPS (Basic) Growth,-,136.05%,-81.40%,"-2,980.52%",109.99%
Basic Shares Outstanding,290M,287M,279M,275M,273M
EPS (Diluted),0.4,0.94,0.17,(5.06),0.5
EPS (Diluted) Growth,-,136.85%,-81.40%,"-3,000.34%",109.92%
Diluted Shares Outstanding,293M,289M,281M,275M,275M
EBITDA,435M,696M,550M,648M,553M
EBITDA Growth,-,60.00%,-20.98%,17.82%,-14.66%
EBITDA Margin,-,-,-,-,1.17%
