Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.98B,2.91B,4.13B,6.52B,1.3B
Cash & Short Term Investments Growth,-,47.47%,41.76%,57.73%,-80.03%
Cash Only,1.96B,2.89B,4.12B,6.51B,1.29B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,20.93%,25.68%,32.95%,43.36%,2.11%
Total Accounts Receivable,1.45B,1.58B,1.59B,1.65B,2.49B
Total Accounts Receivable Growth,-,8.83%,1.01%,3.58%,51.15%
"Accounts Receivables, Net",1.45B,1.58B,1.59B,1.65B,2.49B
"Accounts Receivables, Gross",1.48B,1.61B,1.62B,1.68B,2.54B
Bad Debt/Doubtful Accounts,(34M),(34M),(30M),(26M),(48M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,4.32,4.25,4.67,5.03,4.48
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,162M,221M,264M,644M,1.87B
Miscellaneous Current Assets,162M,221M,264M,644M,1.87B
Total Current Assets,3.59B,4.71B,5.99B,8.81B,5.67B
"Net Property, Plant & Equipment",270M,996M,778M,667M,720M
"Property, Plant & Equipment - Gross",866M,1.62B,1.37B,1.29B,1.58B
Buildings,372M,420M,364M,346M,468M
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",494M,522M,507M,515M,688M
Accumulated Depreciation,596M,622M,587M,620M,859M
Total Investments and Advances,-,-,-,-,1.98B
Other Long-Term Investments,-,-,-,-,229M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,5.06B,5B,5.09B,4.79B,52.85B
Net Goodwill,3.54B,3.58B,3.74B,3.51B,34.55B
Net Other Intangibles,1.52B,1.42B,1.35B,1.29B,18.31B
Other Assets,525M,641M,684M,758M,565M
Total Assets,9.44B,11.35B,12.54B,15.03B,61.78B
Total Assets Growth,-,20.20%,10.48%,19.85%,311.18%
