Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,163.85M,252.88M,3.3B,1.75B,946.99M
Cash & Short Term Investments Growth,-,54.33%,"1,205.18%",-47.08%,-45.78%
Cash Only,163.85M,252.88M,3.3B,1.51B,946.99M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,1.08%,1.52%,17.94%,9.33%,5.10%
Total Accounts Receivable,55.25M,75.11M,20.58M,1.17B,326.27M
Total Accounts Receivable Growth,-,35.95%,-72.60%,"5,573.40%",-72.05%
"Accounts Receivables, Net",55.25M,75.11M,20.58M,1.17B,326.27M
"Accounts Receivables, Gross",64.85M,85.71M,55.98M,1.2B,340.27M
Bad Debt/Doubtful Accounts,(9.6M),(10.6M),(35.4M),(28.7M),(14M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,109.60,86.04,62.20,0.56,14.85
Inventories,90.2M,95.43M,82.38M,118.21M,148.72M
Finished Goods,90.2M,95.43M,82.38M,118.21M,148.72M
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,92.21M,113.53M,107.3M,154.04M,140.99M
Miscellaneous Current Assets,91.41M,113.53M,106.4M,154.04M,140.99M
Total Current Assets,401.51M,536.95M,3.51B,3.19B,1.56B
"Net Property, Plant & Equipment",12.12B,13.37B,13.62B,14.32B,15.22B
"Property, Plant & Equipment - Gross",15.53B,17.36B,18.05B,19.39B,20.99B
Buildings,-,-,-,-,-
Land & Improvements,34.94M,38.38M,58.37M,58.37M,58.37M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",15B,16.69B,17.4B,17.7B,880.06M
Accumulated Depreciation,3.41B,3.98B,4.43B,5.06B,5.76B
Total Investments and Advances,-,-,43.25M,23.03M,3.87M
Other Long-Term Investments,-,-,43.25M,23.03M,3.87M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,2.24B,2.22B,599M,598.66M,598.66M
Net Goodwill,1.39B,1.39B,98.13M,98.13M,98.13M
Net Other Intangibles,846.26M,827.78M,500.87M,500.53M,500.53M
Other Assets,450.01M,559.01M,626.06M,598.79M,1.17B
Total Assets,15.21B,16.68B,18.4B,18.73B,18.56B
Total Assets Growth,-,9.72%,10.28%,1.80%,-0.92%
