Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,999M,1.56B,2.39B,3.96B,3.96B
Cash & Short Term Investments Growth,-,56.46%,52.91%,65.61%,-0.08%
Cash Only,986M,1.55B,2.12B,3.91B,3.93B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,3.07%,4.63%,7.01%,11.50%,2.95%
Total Accounts Receivable,2.62B,2.63B,2.54B,2.45B,7.61B
Total Accounts Receivable Growth,-,0.50%,-3.65%,-3.59%,211.16%
"Accounts Receivables, Net",2.62B,2.63B,2.54B,2.45B,7.61B
"Accounts Receivables, Gross",2.67B,2.69B,2.6B,2.5B,7.73B
Bad Debt/Doubtful Accounts,(46M),(54M),(59M),(54M),(123M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,4.02,4.23,4.19,4.98,4.44
Inventories,313M,579M,532M,245M,-
Finished Goods,313M,579M,532M,245M,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,299M,442M,671M,615M,2.43B
Miscellaneous Current Assets,299M,442M,671M,615M,2.43B
Total Current Assets,4.23B,5.22B,6.13B,7.26B,14B
"Net Property, Plant & Equipment",800M,1.56B,1.78B,1.87B,8.49B
"Property, Plant & Equipment - Gross",1.99B,2.71B,3.14B,3.2B,10.55B
Buildings,365M,298M,334M,481M,3.25B
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,440M,519M,757M,904M,1.86B
"Other Property, Plant & Equipment",458M,606M,734M,467M,1.68B
Accumulated Depreciation,1.19B,1.15B,1.36B,1.33B,2.06B
Total Investments and Advances,1.66B,1.51B,1.41B,1.46B,2.01B
Other Long-Term Investments,345M,425M,359M,416M,451M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,22.68B,21.72B,20.71B,19.23B,79.42B
Net Goodwill,13.01B,13.05B,13.07B,12.91B,34.44B
Net Other Intangibles,9.67B,8.67B,7.64B,6.32B,44.98B
Other Assets,3.1B,3.26B,3.46B,3.85B,29.39B
Total Assets,32.55B,33.74B,34.09B,34.43B,134B
Total Assets Growth,-,3.64%,1.04%,1.00%,289.23%
