Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,5.25B,4.66B,8.79B,13.48B,13B
Cash & Short Term Investments Growth,-,-11.10%,88.44%,53.36%,-3.55%
Cash Only,4.25B,4.47B,8.35B,9.89B,8.57B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,23.27%,19.66%,28.04%,35.71%,32.23%
Total Accounts Receivable,3.5B,4.27B,2.75B,4.46B,4.67B
Total Accounts Receivable Growth,-,22.13%,-35.65%,62.35%,4.57%
"Accounts Receivables, Net",3.5B,4.27B,2.75B,4.46B,4.67B
"Accounts Receivables, Gross",3.53B,4.27B,2.75B,4.56B,4.7B
Bad Debt/Doubtful Accounts,(30M),-,-,(93M),(34M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,10.40,9.16,13.61,9.97,10.03
Inventories,5.26B,5.62B,7.37B,6.85B,8.42B
Finished Goods,5.26B,5.62B,7.37B,6.85B,8.42B
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,1.13B,1.97B,1.65B,1.5B,2.13B
Miscellaneous Current Assets,771M,1.64B,1.33B,1.16B,1.8B
Total Current Assets,15.13B,16.53B,20.56B,26.29B,28.21B
"Net Property, Plant & Equipment",4.45B,4.74B,7.96B,8.02B,7.72B
"Property, Plant & Equipment - Gross",8.89B,9.47B,12.76B,13.17B,13.02B
Buildings,2.2B,2.45B,2.44B,3.37B,3.17B
Land & Improvements,331M,329M,345M,363M,330M
Computer Software and Equipment,-,-,-,1.39B,1.62B
"Other Property, Plant & Equipment",5.72B,5.9B,3.04B,1.61B,1.71B
Accumulated Depreciation,4.44B,4.73B,4.8B,5.16B,5.31B
Total Investments and Advances,11M,11M,1M,16M,206M
Other Long-Term Investments,11M,11M,1M,16M,206M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,439M,437M,497M,511M,570M
Net Goodwill,154M,154M,223M,242M,284M
Net Other Intangibles,285M,283M,274M,269M,-
Other Assets,2.5B,2B,2.33B,2.91B,3.62B
Total Assets,22.54B,23.72B,31.34B,37.74B,40.32B
Total Assets Growth,-,5.24%,32.15%,20.41%,6.84%
