Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,181.75M,166.03M,270.89M,231.55M,247.03M
Cash & Short Term Investments Growth,-,-8.65%,63.16%,-14.52%,6.68%
Cash Only,121.99M,100.89M,146.63M,199.09M,172.57M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,11.41%,8.51%,12.89%,9.85%,10.42%
Total Accounts Receivable,120.3M,137.47M,122.53M,145.39M,194.55M
Total Accounts Receivable Growth,-,14.27%,-10.86%,18.65%,33.82%
"Accounts Receivables, Net",120.3M,137.47M,122.53M,145.39M,194.55M
"Accounts Receivables, Gross",121.14M,138.45M,123.31M,146.61M,197.12M
Bad Debt/Doubtful Accounts,(839K),(980K),(775K),(1.23M),(2.57M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.35,5.19,6.03,6.40,5.68
Inventories,85.65M,91.05M,103.15M,116.75M,141.12M
Finished Goods,54.69M,50.14M,51.62M,61.65M,61.83M
Work in Progress,-,-,-,-,-
Raw Materials,30.96M,40.91M,51.53M,55.1M,79.29M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,10.67M,18.06M,24.34M,16.92M,22.86M
Miscellaneous Current Assets,10.67M,18.06M,24.34M,16.92M,22.86M
Total Current Assets,398.37M,412.61M,520.92M,510.61M,605.56M
"Net Property, Plant & Equipment",145.35M,154.04M,248.29M,281.74M,288.8M
"Property, Plant & Equipment - Gross",284.8M,306.32M,418.12M,471.59M,500.22M
Buildings,170.11M,175.02M,184.43M,190.66M,229.55M
Land & Improvements,7.07M,7.07M,8.52M,8.61M,8.57M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,139.45M,152.28M,169.82M,189.85M,211.42M
Total Investments and Advances,2.61M,-,-,275K,-
Other Long-Term Investments,-,-,-,275K,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,1.04B,1.31B,1.24B,1.46B,1.35B
Net Goodwill,597.89M,732.67M,728.31M,843.07M,822.1M
Net Other Intangibles,446.33M,579.43M,516.55M,615.97M,531.52M
Other Assets,2.66M,5.67M,13.52M,11.3M,46.83M
Total Assets,1.59B,1.95B,2.1B,2.35B,2.37B
Total Assets Growth,-,22.40%,7.74%,11.85%,0.90%
