Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,903.4M,1.28B,3.29B,2.16B,1.22B
Cash & Short Term Investments Growth,-,41.53%,157.30%,-34.37%,-43.47%
Cash Only,903.4M,1.28B,3.29B,2.16B,1.22B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,5.04%,6.24%,18.12%,11.96%,6.75%
Total Accounts Receivable,2.68B,2.18B,2.2B,2.59B,2.98B
Total Accounts Receivable Growth,-,-18.46%,0.80%,17.81%,14.92%
"Accounts Receivables, Net",2.68B,2.18B,2.2B,2.59B,2.98B
"Accounts Receivables, Gross",2.71B,2.22B,2.24B,2.63B,2.98B
Bad Debt/Doubtful Accounts,(32.7M),(32.2M),(40M),(39.9M),-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.85,5.99,5.66,5.45,5.36
Inventories,1.68B,1.28B,1.19B,1.53B,1.99B
Finished Goods,1.03B,804.9M,761.4M,982.9M,1.28B
Work in Progress,182M,173.7M,163.9M,215.9M,333.8M
Raw Materials,550.5M,333.5M,305M,404.6M,509.6M
Progress Payments & Other,(83.5M),(33.5M),(41.1M),(72.6M),(129.9M)
Other Current Assets,471.6M,4.55B,224.4M,186.7M,183.6M
Miscellaneous Current Assets,471.6M,4.55B,224.4M,186.7M,183.6M
Total Current Assets,5.73B,9.29B,6.91B,6.47B,6.38B
"Net Property, Plant & Equipment",1.73B,1.82B,1.76B,1.84B,2B
"Property, Plant & Equipment - Gross",3.84B,3.42B,3.51B,3.65B,3.91B
Buildings,870.7M,660M,676.7M,708M,737.7M
Land & Improvements,53.2M,40.1M,40.7M,35.1M,36.8M
Computer Software and Equipment,831.4M,655.2M,638M,648.1M,677.3M
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,2.1B,1.6B,1.76B,1.82B,1.91B
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,218.5M,239.6M
Intangible Assets,9.59B,8.45B,8.63B,8.81B,8.77B
Net Goodwill,5.96B,5.13B,5.34B,5.5B,5.5B
Net Other Intangibles,3.63B,3.32B,3.29B,3.31B,3.26B
Other Assets,857.9M,927.8M,863.4M,724.4M,696.5M
Total Assets,17.91B,20.49B,18.16B,18.06B,18.08B
Total Assets Growth,-,14.39%,-11.40%,-0.53%,0.12%
