Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.06B,523.4M,770.1M,637.4M,600M
Cash & Short Term Investments Growth,-,-50.52%,47.13%,-17.23%,-5.87%
Cash Only,1.06B,523.4M,770.1M,637.4M,600M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,3.51%,1.81%,2.82%,2.31%,2.32%
Total Accounts Receivable,871M,820.3M,687.1M,879.4M,866.2M
Total Accounts Receivable Growth,-,-5.82%,-16.24%,27.99%,-1.50%
"Accounts Receivables, Net",744.4M,714.8M,558M,678.9M,739.8M
"Accounts Receivables, Gross",759.1M,727M,576.1M,697.9M,753M
Bad Debt/Doubtful Accounts,(14.7M),(12.2M),(18.1M),(19M),(13.2M)
Other Receivable,126.6M,105.5M,129.1M,200.5M,126.4M
Accounts Receivable Turnover,12.36,12.90,14.05,11.69,12.35
Inventories,591.8M,615.9M,664.3M,804.7M,792.9M
Finished Goods,229.8M,236.7M,266.7M,351.5M,269.1M
Work in Progress,83.4M,84M,72.7M,71.8M,71.9M
Raw Materials,278.6M,295.2M,324.9M,381.4M,451.9M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,245.6M,224.8M,297.3M,457.2M,378.9M
Miscellaneous Current Assets,245.6M,224.8M,297.3M,457.2M,378.9M
Total Current Assets,2.77B,2.18B,2.42B,2.78B,2.64B
"Net Property, Plant & Equipment",4.61B,4.7B,4.39B,4.31B,4.36B
"Property, Plant & Equipment - Gross",7.17B,7.71B,7.8B,7.82B,8.02B
Buildings,953.6M,1.03B,1.07B,1.23B,1.21B
Land & Improvements,369.3M,417M,341.3M,355.9M,355.9M
Computer Software and Equipment,445M,468.1M,466.3M,507.1M,533.3M
"Other Property, Plant & Equipment",768.3M,655.1M,714.5M,729.2M,395.3M
Accumulated Depreciation,2.56B,3B,3.42B,3.51B,3.66B
Total Investments and Advances,71.4M,13.3M,45.7M,77.7M,49M
Other Long-Term Investments,71.4M,13.3M,45.7M,77.7M,49M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,22.04B,21.29B,19.71B,19.44B,18.09B
Net Goodwill,8.26B,7.63B,6.15B,6.15B,5.29B
Net Other Intangibles,13.78B,13.66B,13.56B,13.29B,12.8B
Other Assets,626.6M,673.7M,773M,1.01B,733.8M
Total Assets,30.11B,28.86B,27.33B,27.62B,25.87B
Total Assets Growth,-,-4.15%,-5.30%,1.05%,-6.34%
