Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,6.59B,8.06B,10.85B,15.59B,15.87B
Cash & Short Term Investments Growth,-,22.30%,34.73%,43.63%,1.78%
Cash Only,4.07B,5.68B,7.85B,12.47B,13.09B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,3.32%,3.59%,4.55%,6.48%,6.72%
Total Accounts Receivable,17.63B,19.62B,21.74B,24.43B,27.28B
Total Accounts Receivable Growth,-,11.26%,10.83%,12.37%,11.65%
"Accounts Receivables, Net",16.81B,17.24B,19.54B,21.04B,24.05B
"Accounts Receivables, Gross",17.3B,17.56B,19.9B,21.38B,24.39B
Bad Debt/Doubtful Accounts,(493M),(319M),(358M),(339M),(333M)
Other Receivable,821M,2.38B,2.2B,3.39B,3.22B
Accounts Receivable Turnover,11.04,13.08,12.36,11.95,11.83
Inventories,16.45B,17.52B,18.5B,17.76B,19.09B
Finished Goods,16.45B,17.52B,18.5B,17.76B,19.09B
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,4.58B,5.11B,5.28B,2.23B,3.45B
Miscellaneous Current Assets,4.58B,5.11B,5.28B,2.23B,3.45B
Total Current Assets,45.24B,50.3B,56.37B,60.01B,65.68B
"Net Property, Plant & Equipment",11.35B,32.9B,33.34B,32.02B,30.75B
"Property, Plant & Equipment - Gross",26.87B,49.79B,52.04B,52.67B,52.23B
Buildings,3.79B,4.07B,3.95B,4.23B,4.55B
Land & Improvements,1.87B,1.98B,2.13B,2.04B,2B
Computer Software and Equipment,2.8B,3.47B,6.02B,7.43B,8.84B
"Other Property, Plant & Equipment",5.38B,5.61B,6.08B,6.24B,5.99B
Accumulated Depreciation,15.52B,16.89B,18.7B,20.65B,21.48B
Total Investments and Advances,15.96B,17.59B,21.09B,23.24B,21.31B
Other Long-Term Investments,15.96B,17.59B,21.09B,23.24B,21.31B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,115.2B,112.87B,110.69B,108.15B,102.9B
Net Goodwill,78.68B,79.75B,79.55B,79.12B,78.15B
Net Other Intangibles,36.52B,33.12B,31.14B,29.03B,24.75B
Other Assets,8.7B,8.79B,9.23B,9.58B,7.63B
Total Assets,198.21B,224.29B,238.49B,240.5B,236.27B
Total Assets Growth,-,13.16%,6.33%,0.84%,-1.76%
