Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,188.7M,147.13M,463.16M,295.28M,273.71M
Cash & Short Term Investments Growth,-,-22.03%,214.80%,-36.25%,-7.30%
Cash Only,188.7M,147.13M,463.16M,295.28M,273.71M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,6.16%,3.58%,10.10%,6.25%,5.37%
Total Accounts Receivable,483.68M,538.32M,484.1M,625.19M,601.64M
Total Accounts Receivable Growth,-,11.30%,-10.07%,29.15%,-3.77%
"Accounts Receivables, Net",483.68M,538.32M,484.1M,625.19M,601.64M
"Accounts Receivables, Gross",502.94M,563.49M,512.6M,657.32M,624.9M
Bad Debt/Doubtful Accounts,(19.26M),(25.17M),(28.51M),(32.14M),(23.26M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,4.84,4.84,6.11,5.11,5.95
Inventories,268.7M,349.64M,416.92M,457.03M,743.91M
Finished Goods,190.83M,266.52M,286.01M,296.97M,385.61M
Work in Progress,2.45M,2.26M,2.81M,4.65M,3.08M
Raw Materials,75.42M,80.86M,128.1M,155.42M,355.23M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,124.63M,110.28M,159.29M,197.26M,312.22M
Miscellaneous Current Assets,124.63M,110.28M,159.29M,124.85M,212.86M
Total Current Assets,1.07B,1.15B,1.52B,1.57B,1.93B
"Net Property, Plant & Equipment",386.55M,387.46M,535.68M,592.07M,630.5M
"Property, Plant & Equipment - Gross",860.86M,898.98M,1.09B,1.21B,1.26B
Buildings,229.19M,223.03M,227.9M,239.36M,229.5M
Land & Improvements,54.09M,52.41M,51.8M,54.46M,51.86M
Computer Software and Equipment,155.07M,173.9M,188.04M,194.39M,199.67M
"Other Property, Plant & Equipment",175.44M,180.16M,210.63M,242.45M,240.39M
Accumulated Depreciation,474.31M,511.52M,551.83M,622.14M,633.11M
Total Investments and Advances,41.23M,52.1M,44.14M,69.24M,58.38M
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,4.59M,6.96M,6.21M,8.84M
Intangible Assets,1.28B,2.38B,2.34B,2.32B,2.28B
Net Goodwill,1.07B,1.86B,1.89B,1.93B,1.94B
Net Other Intangibles,215.18M,521.95M,448.17M,392.58M,345.94M
Other Assets,232.48M,94.28M,97.58M,85.46M,104.53M
Total Assets,3.06B,4.11B,4.59B,4.73B,5.1B
Total Assets Growth,-,34.07%,11.68%,3.07%,7.78%
