Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,5.04B,5.74B,6.32B,10.59B,7.6B
Cash & Short Term Investments Growth,-,14.02%,10.02%,67.72%,-28.30%
Cash Only,4.23B,5.24B,5.91B,10.26B,5.6B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,10.07%,9.92%,10.12%,15.26%,10.68%
Total Accounts Receivable,10.13B,10.21B,11.03B,12.85B,12.89B
Total Accounts Receivable Growth,-,0.73%,8.06%,16.47%,0.36%
"Accounts Receivables, Net",9.19B,9.82B,11.03B,12.85B,12.89B
"Accounts Receivables, Gross",9.29B,9.92B,11.17B,12.97B,13.04B
Bad Debt/Doubtful Accounts,(94M),(93M),(138M),(128M),(146M)
Other Receivable,940M,382M,-,-,-
Accounts Receivable Turnover,7.10,7.24,7.66,7.57,7.76
Inventories,421M,511M,620M,717M,889M
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,421M,511M,620M,717M,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,622M,645M,2.25B,779M,842M
Miscellaneous Current Assets,622M,645M,2.25B,779M,842M
Total Current Assets,16.21B,17.1B,20.22B,24.93B,22.22B
"Net Property, Plant & Equipment",26.58B,33.34B,35.33B,37.04B,38.47B
"Property, Plant & Equipment - Gross",54.49B,62.58B,65.16B,68.37B,71.19B
Buildings,9.13B,9.94B,10.35B,10.81B,11.1B
Land & Improvements,2B,2.09B,2.05B,2.14B,2.14B
Computer Software and Equipment,-,-,-,-,2.41B
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,27.91B,29.25B,29.84B,31.33B,32.71B
Total Investments and Advances,170M,24M,25M,26M,555M
Other Long-Term Investments,170M,24M,25M,26M,299M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,5.89B,5.98B,5.64B,6.18B,7.02B
Net Goodwill,3.81B,3.81B,3.37B,3.69B,4.22B
Net Other Intangibles,2.08B,2.17B,2.27B,2.49B,2.8B
Other Assets,1.03B,1.08B,672M,1.05B,2.72B
Total Assets,50.02B,57.86B,62.41B,69.41B,71.12B
Total Assets Growth,-,15.68%,7.87%,11.21%,2.48%
