Item,2019,2020,2021,2022,2023
Cash & Short Term Investments,1.61B,1.58B,2.78B,2.9B,2.06B
Cash & Short Term Investments Growth,-,-1.99%,76.36%,4.31%,-29.21%
Cash Only,429M,399M,1.69B,1.82B,828M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,4.16%,3.29%,5.39%,5.60%,4.15%
Total Accounts Receivable,1.59B,1.71B,1.78B,1.83B,2.23B
Total Accounts Receivable Growth,-,7.36%,4.40%,2.64%,22.21%
"Accounts Receivables, Net",1.59B,1.71B,1.78B,1.83B,2.23B
"Accounts Receivables, Gross",1.59B,1.71B,1.78B,1.83B,2.23B
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,76.25,71.68,74.40,75.43,66.36
Inventories,6.85B,7.08B,7.06B,6.78B,7.56B
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,6.85B,7.08B,7.06B,6.78B,-
Other Current Assets,758M,522M,876M,660M,735M
Miscellaneous Current Assets,758M,522M,876M,660M,735M
Total Current Assets,10.8B,10.89B,12.5B,12.17B,12.58B
"Net Property, Plant & Equipment",21.64B,28.69B,29.18B,30.48B,31.39B
"Property, Plant & Equipment - Gross",43.86B,52.66B,52.82B,56.58B,-
Buildings,12.25B,12.55B,13.15B,14B,-
Land & Improvements,3.25B,3.3B,3.37B,3.4B,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",10.31B,10.83B,10.52B,10.78B,-
Accumulated Depreciation,22.23B,23.98B,23.64B,26.1B,-
Total Investments and Advances,155M,278M,280M,309M,-
Other Long-Term Investments,155M,278M,280M,309M,-
Long-Term Note Receivables,146M,210M,240M,191M,-
Intangible Assets,4.35B,4.14B,4.07B,4.02B,3.82B
Net Goodwill,3.09B,3.08B,3.08B,3.08B,2.92B
Net Other Intangibles,1.26B,1.07B,997M,942M,899M
Other Assets,1.03B,1.05B,2.38B,1.91B,1.75B
Total Assets,38.7B,47.9B,51.65B,51.83B,49.54B
Total Assets Growth,-,23.77%,7.83%,0.35%,-4.43%
