Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,133.77B,133.82B,136.53B,130.33B,104.76B
Cash & Short Term Investments Growth,-,0.04%,2.02%,-4.54%,-19.62%
Cash Only,11.95B,11.36B,13.58B,14.22B,13.93B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,51.68%,46.70%,45.31%,39.05%,28.71%
Total Accounts Receivable,26.48B,29.52B,32.01B,38.04B,44.26B
Total Accounts Receivable Growth,-,11.49%,8.42%,18.84%,16.34%
"Accounts Receivables, Net",26.48B,29.52B,32.01B,38.04B,44.26B
"Accounts Receivables, Gross",26.86B,29.94B,32.8B,38.79B,44.89B
Bad Debt/Doubtful Accounts,(377M),(411M),(788M),(751M),(633M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,4.16,4.25,4.47,4.42,4.48
Inventories,2.66B,2.06B,1.9B,2.64B,3.74B
Finished Goods,1.95B,1.61B,1.11B,1.37B,2.52B
Work in Progress,54M,53M,83M,79M,82M
Raw Materials,655M,399M,700M,1.19B,1.14B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,6.75B,10.15B,11.48B,13.39B,16.92B
Miscellaneous Current Assets,6.75B,10.15B,11.48B,13.39B,16.92B
Total Current Assets,169.66B,175.55B,181.92B,184.41B,169.68B
"Net Property, Plant & Equipment",36.15B,43.86B,52.9B,70.8B,87.55B
"Property, Plant & Equipment - Gross",65.37B,79.19B,96.1B,122.15B,147.21B
Buildings,20.6B,26.29B,34B,43.93B,55.01B
Land & Improvements,1.25B,1.54B,1.82B,3.66B,4.73B
Computer Software and Equipment,27.63B,33.82B,41.26B,51.25B,60.63B
"Other Property, Plant & Equipment",9.19B,10.16B,10.27B,12.23B,13.68B
Accumulated Depreciation,29.22B,35.33B,43.2B,51.35B,59.66B
Total Investments and Advances,1.86B,2.65B,2.98B,6.03B,6.89B
Other Long-Term Investments,1.86B,2.65B,2.98B,6.03B,6.89B
Long-Term Note Receivables,1.8B,2.2B,2.7B,3.4B,3.8B
Intangible Assets,43.74B,49.78B,50.39B,57.51B,78.82B
Net Goodwill,35.68B,42.03B,43.35B,49.71B,67.52B
Net Other Intangibles,8.05B,7.75B,7.04B,7.8B,11.3B
Other Assets,4.27B,4.99B,4.02B,4.45B,4.58B
Total Assets,258.85B,286.56B,301.31B,333.78B,364.84B
Total Assets Growth,-,10.70%,5.15%,10.78%,9.31%
