Item,2018,2019,2020,2021,2022
Cash Only,3.93B,4.94B,5.74B,4.88B,7.39B
Cash Growth,-,25.50%,16.29%,-15.00%,51.37%
Total Investment Assets,22.45B,25.46B,29.84B,34.01B,33.34B
Investments Growth,-,13.40%,17.19%,13.96%,-1.95%
Total Fixed Income Securities Investment,17.18B,20.18B,24B,26.9B,26.7B
Bonds,17.18B,20.18B,24B,26.9B,26.7B
Redeemable Preferred Stock,-,-,-,-,-
Total Equity Securities Investment,1.53B,1.04B,1.56B,1.88B,953M
Common Stocks,1.53B,1.04B,1.56B,1.88B,953M
Non-Redeemable Preferred Stock,-,-,-,-,-
Real Estate Assets,-,-,-,-,-
"Mortgage, Policy & Other Loans",-,-,-,-,-
Other Investments,3.75B,4.24B,4.29B,5.23B,5.69B
Yield On Investment,-,-,-,-,-
Premium Balance Receivables,6.74B,7.58B,8.13B,9.69B,11.75B
Premium Balance Growth,-,12.47%,7.17%,19.23%,21.21%
"Net Property, Plant & Equipment",2.74B,3.71B,4.13B,4.55B,4.92B
Investment in Unconsolidated Subs.,-,-,-,-,-
Other Assets (Including Intangibles),35.71B,35.76B,38.78B,44.23B,45.24B
Separate & Variable Account Assets,-,-,-,-,-
Deferred Charges,134M,212M,248M,415M,363M
Tangible Other Assets,6.06B,6.38B,7.43B,8.98B,10.18B
Intangible Assets,29.51B,29.17B,31.1B,34.84B,34.7B
Total Assets,72.47B,78.25B,88.28B,97.46B,102.77B
Assets - Total - 1 Year Growth,-,7.98%,12.81%,10.40%,5.45%
Return On Average Assets,-,-,-,-,6.02%
