Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,237.88M,385.61M,605.18M,717.85M,536.49M
Cash & Short Term Investments Growth,-,62.10%,56.94%,18.62%,-25.26%
Cash Only,208.62M,359.8M,585.61M,681.87M,503.27M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,16.76%,24.72%,29.05%,32.26%,13.36%
Total Accounts Receivable,156.64M,146.31M,155.01M,151.19M,204.1M
Total Accounts Receivable Growth,-,-6.59%,5.95%,-2.47%,35.00%
"Accounts Receivables, Net",156.64M,146.31M,155.01M,151.19M,204.1M
"Accounts Receivables, Gross",160.13M,156.82M,163M,157.62M,206.88M
Bad Debt/Doubtful Accounts,(3.49M),(10.51M),(7.99M),(6.43M),(2.78M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,8.62,9.81,9.64,10.53,9.03
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,36.4M,51.89M,81.74M,64.54M,129.75M
Miscellaneous Current Assets,30.12M,36.86M,43.68M,50.63M,91.21M
Total Current Assets,430.92M,583.81M,841.93M,933.58M,870.35M
"Net Property, Plant & Equipment",100.55M,132.52M,382.03M,370.44M,240.3M
"Property, Plant & Equipment - Gross",345.8M,358.37M,615.89M,631.21M,506.54M
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,181.62M,153.87M,127.79M,136.21M,104.51M
"Other Property, Plant & Equipment",164.18M,204.51M,239.17M,255.93M,242.57M
Accumulated Depreciation,245.26M,225.85M,233.86M,260.77M,266.24M
Total Investments and Advances,-,-,-,-,1.79M
Other Long-Term Investments,-,-,-,-,1.79M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,850.77M,806.28M,830.8M,889.19M,2.86B
Net Goodwill,701.83M,685.73M,709.7M,754.21M,965.85M
Net Other Intangibles,148.94M,120.55M,121.1M,134.99M,1.9B
Other Assets,27.5M,29.94M,28.63M,29.48M,36.96M
Total Assets,1.42B,1.56B,2.08B,2.22B,4.01B
Total Assets Growth,-,9.91%,33.54%,6.79%,80.42%
