Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,288M,824M,1.28B,941M,880M
Cash & Short Term Investments Growth,-,186.11%,54.85%,-26.25%,-6.48%
Cash Only,288M,824M,1.28B,941M,880M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,2.93%,2.15%,3.45%,2.71%,2.62%
Total Accounts Receivable,909M,3.88B,4.08B,4.16B,4.28B
Total Accounts Receivable Growth,-,326.51%,5.13%,2.16%,2.74%
"Accounts Receivables, Net",735M,3.68B,3.78B,4.07B,4.24B
"Accounts Receivables, Gross",737M,3.69B,3.81B,4.11B,4.28B
Bad Debt/Doubtful Accounts,(2M),(12M),(25M),(43M),(40M)
Other Receivable,174M,202M,295M,98M,40M
Accounts Receivable Turnover,6.80,4.78,4.46,4.28,3.99
Inventories,925M,1.22B,973M,982M,1.29B
Finished Goods,91M,216M,136M,141M,181M
Work in Progress,635M,386M,367M,335M,396M
Raw Materials,199M,617M,470M,506M,714M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,101M,392M,328M,261M,289M
Miscellaneous Current Assets,101M,392M,328M,213M,289M
Total Current Assets,2.22B,6.31B,6.65B,6.35B,6.74B
"Net Property, Plant & Equipment",900M,2.95B,2.87B,2.87B,2.86B
"Property, Plant & Equipment - Gross",2.18B,4.48B,4.64B,4.84B,5.09B
Buildings,620M,1.07B,1.1B,1.24B,1.25B
Land & Improvements,43M,90M,90M,79M,78M
Computer Software and Equipment,171M,287M,417M,576M,686M
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,1.28B,1.53B,1.77B,1.97B,2.23B
Total Investments and Advances,-,2M,3M,1M,1M
Other Long-Term Investments,-,2M,3M,1M,1M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,6.36B,28.46B,26.78B,24.83B,23.28B
Net Goodwill,5.37B,20B,18.88B,18.19B,17.28B
Net Other Intangibles,989M,8.46B,7.91B,6.64B,6B
Other Assets,239M,507M,533M,576M,568M
Total Assets,9.84B,38.34B,36.96B,34.71B,33.52B
Total Assets Growth,-,289.63%,-3.59%,-6.09%,-3.41%
