Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,77.7M,89.5M,116.8M,96.3M,138.6M
Cash & Short Term Investments Growth,-,15.19%,30.50%,-17.55%,43.93%
Cash Only,77.7M,89.5M,116.8M,96.3M,138.6M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,1.27%,1.43%,1.73%,1.00%,1.21%
Total Accounts Receivable,374.7M,435.3M,435.4M,515.3M,557.8M
Total Accounts Receivable Growth,-,16.17%,0.02%,18.35%,8.25%
"Accounts Receivables, Net",374.7M,435.3M,435.4M,515.3M,557.8M
"Accounts Receivables, Gross",393.7M,451.7M,445.6M,524.5M,578.5M
Bad Debt/Doubtful Accounts,(19M),(16.4M),(10.2M),(9.2M),(20.7M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,6.76,6.10,5.58,5.67,5.93
Inventories,468.8M,506.9M,570.4M,585.6M,628.7M
Finished Goods,343.7M,362.2M,407M,433.9M,439.8M
Work in Progress,12.6M,13.3M,12.4M,14M,15.2M
Raw Materials,112.5M,131.4M,151M,137.7M,173.7M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,169.7M,131.7M,151.6M,268.1M,208.5M
Miscellaneous Current Assets,169.7M,131.7M,151.6M,268.1M,208.5M
Total Current Assets,1.09B,1.16B,1.27B,1.47B,1.53B
"Net Property, Plant & Equipment",976M,1.13B,1.54B,1.6B,1.66B
"Property, Plant & Equipment - Gross",1.93B,2.19B,2.74B,2.91B,3.05B
Buildings,18.3M,330.9M,356.1M,388M,415.6M
Land & Improvements,305M,19.9M,19.9M,20.3M,18.7M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,954.3M,1.06B,1.19B,1.31B,1.39B
Total Investments and Advances,-,-,-,17.2M,124.5M
Other Long-Term Investments,-,-,-,17.2M,124.5M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,3.91B,3.83B,3.74B,3.85B,5.49B
Net Goodwill,2.39B,2.43B,2.45B,2.57B,3.61B
Net Other Intangibles,1.52B,1.41B,1.29B,1.27B,1.89B
Other Assets,74.1M,66.8M,104.8M,127M,233.3M
Total Assets,6.11B,6.27B,6.74B,9.61B,11.49B
Total Assets Growth,-,2.65%,7.38%,42.58%,19.63%
