Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,307.42M,265.49M,3.75B,2.76B,1.94B
Cash & Short Term Investments Growth,-,-13.64%,"1,314.20%",-26.60%,-29.79%
Cash Only,287.85M,243.74M,3.68B,2.7B,1.94B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,1.11%,0.88%,11.56%,8.54%,5.73%
Total Accounts Receivable,324.51M,305.82M,284.15M,408.07M,531.07M
Total Accounts Receivable Growth,-,-5.76%,-7.09%,43.61%,30.14%
"Accounts Receivables, Net",324.51M,305.82M,284.15M,408.07M,531.07M
"Accounts Receivables, Gross",324.51M,305.82M,288.02M,421.48M,542.68M
Bad Debt/Doubtful Accounts,-,-,(3.87M),(13.41M),(11.61M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,29.26,35.81,7.77,3.75,16.65
Inventories,153.57M,162.11M,118.7M,150.22M,224.02M
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,456.55M,429.21M,154.34M,286.03M,514.92M
Miscellaneous Current Assets,456.55M,429.21M,154.34M,286.03M,514.92M
Total Current Assets,1.24B,1.16B,4.31B,3.6B,3.21B
"Net Property, Plant & Equipment",23.47B,26.15B,25.85B,26.45B,28.08B
"Property, Plant & Equipment - Gross",32.44B,36.24B,35.86B,37.63B,40.61B
Buildings,321.14M,472.07M,524.85M,746.79M,771.74M
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",1.12B,1.7B,1.68B,1.65B,1.53B
Accumulated Depreciation,8.97B,10.08B,10.02B,11.18B,12.53B
Total Investments and Advances,769.9M,646M,538.4M,460.02M,604.11M
Other Long-Term Investments,-,-,-,15.62M,138.11M
Long-Term Note Receivables,57.8M,55.5M,188.8M,161.98M,250.89M
Intangible Assets,1.88B,1.87B,1.25B,1.24B,1.24B
Net Goodwill,1.38B,1.39B,809.48M,809.38M,809.28M
Net Other Intangibles,502.1M,488.58M,444.85M,434.56M,426.38M
Other Assets,281.91M,427.57M,325.33M,342.07M,396.7M
Total Assets,27.7B,30.32B,32.47B,32.26B,33.78B
Total Assets Growth,-,9.47%,7.07%,-0.64%,4.71%
