Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,86.3M,84.24M,1.34B,878.03M,202.5M
Cash & Short Term Investments Growth,-,-2.38%,"1,492.76%",-34.56%,-76.94%
Cash Only,86.3M,84.24M,1.34B,878.03M,202.5M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,2.71%,1.59%,19.03%,10.16%,2.15%
Total Accounts Receivable,4.11M,-,-,17.1M,-
Total Accounts Receivable Growth,-,-,-,-,-
"Accounts Receivables, Net",-,-,-,-,-
"Accounts Receivables, Gross",-,-,-,-,-
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,"1,924.36",-,-,744.51,-
Inventories,1.59B,1.6B,1.78B,2.19B,2.71B
Finished Goods,1.59B,1.6B,1.78B,2.19B,2.71B
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,114.45M,100.87M,133.66M,164.12M,245.68M
Miscellaneous Current Assets,114.45M,100.87M,133.66M,164.12M,245.68M
Total Current Assets,1.79B,1.79B,3.26B,3.25B,3.16B
"Net Property, Plant & Equipment",1.13B,3.35B,3.67B,4.4B,5.04B
"Property, Plant & Equipment - Gross",2.34B,4.74B,5.25B,6.21B,7.05B
Buildings,1.08B,1.24B,1.32B,1.52B,1.75B
Land & Improvements,100.77M,100.34M,100.14M,100.13M,100.13M
Computer Software and Equipment,338.11M,440.22M,563.51M,694.46M,766.03M
"Other Property, Plant & Equipment",645.7M,729.27M,773.18M,900.27M,1.09B
Accumulated Depreciation,1.2B,1.39B,1.58B,1.81B,2.02B
Total Investments and Advances,3.22M,91K,-,-,-
Other Long-Term Investments,3.22M,91K,-,-,-
Long-Term Note Receivables,-,-,-,14.9M,18.4M
Intangible Assets,124.49M,124.49M,55.52M,55.52M,253.26M
Net Goodwill,93.19M,93.19M,32.42M,32.42M,230.16M
Net Other Intangibles,31.3M,31.3M,23.1M,23.1M,23.1M
Other Assets,22.08M,24.04M,30.48M,40.51M,23.14M
Total Assets,3.19B,5.29B,7.05B,8.65B,9.43B
Total Assets Growth,-,65.95%,33.27%,22.66%,9.12%
