Item,2018,2019,2020,2021,2022
Total Cash & Due from Banks,3.54B,4.11B,17.96B,29.41B,11.23B
Cash & Due from Banks Growth,-,16.28%,336.46%,63.79%,-61.83%
Investments - Total,27.2B,26.66B,32.05B,34.62B,33.92B
Investments Growth,-,-1.99%,20.23%,8.02%,-2.04%
Trading Account Securities,-,-,-,-,-
Federal Funds Sold & Securities Purchased,-,-,-,-,-
Federal Funds Sold,-,-,-,-,-
Securities Bought Under Resale Agreement,-,-,-,-,-
Treasury Securities,280M,182M,183M,1.13B,1.19B
Federal Agency Securities,43M,43M,105M,92M,836M
State & Municipal Securities,-,-,-,4M,2M
Mortgage Backed Securities,22.7B,22.26B,26.78B,26.77B,25.56B
Other Securities,1.61B,1.9B,1.59B,1.85B,1.68B
Other Investments,2.56B,2.27B,3.39B,4.78B,4.65B
Net Loans,82.31B,82.09B,83.1B,86.31B,95.55B
Gross Loans - Net of Unearned Income,83.15B,82.96B,85.27B,87.78B,97.01B
Commercial & Industrial Loans,39.28B,39.97B,42.87B,43.76B,50.91B
Consumer & Installment Loans,7.97B,7.7B,5.6B,7.68B,7.52B
Real Estate Mortgage Loans,37.69B,36.92B,28.69B,36.34B,38.59B
Lease Financing Loans,-,-,-,-,-
Foreign Loans,-,-,-,-,-
Broker & Financial Institution Loans,-,-,-,-,-
Unspecified/Other Loans,-,-,-,-,-
Unearned Income,-,-,-,-,-
Loan Loss Allowances (Reserves),(840M),(869M),(2.17B),(1.48B),(1.46B)
Customer Liability on Acceptances,-,-,-,-,-
Loans - 1 Yr Growth Rate,-,-0.26%,1.22%,3.86%,10.71%
Loans (Total) / Total Deposits,-,-,-,-,-
Loans (Total) / Total Assets,-,-,-,-,-
"Net Property, Plant & Equipment",2.41B,2.4B,2.37B,2.27B,2.19B
Other Assets (Including Intangibles),9.04B,9.32B,11.43B,10.51B,10.87B
Other Assets,4.1B,4.37B,6.1B,4.46B,4.89B
Intangible Assets,4.94B,4.95B,5.33B,6.05B,5.98B
Interest Receivables,375M,362M,346M,319M,511M
Total Assets,125.69B,126.24B,147.39B,162.94B,155.22B
Assets - Total Growth,-,0.44%,16.75%,10.55%,-4.74%
Return On Average Assets,-,-,-,-,1.41%
