Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,377.28M,455.4M,595.11M,725.08M,737.87M
Cash & Short Term Investments Growth,-,20.70%,30.68%,21.84%,1.76%
Cash Only,172.7M,172.96M,334.94M,189.27M,288.61M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,47.55%,47.53%,49.13%,45.54%,35.72%
Total Accounts Receivable,57.08M,61.3M,81.26M,126.48M,205.95M
Total Accounts Receivable Growth,-,7.40%,32.56%,55.64%,62.83%
"Accounts Receivables, Net",55.21M,52.7M,66.84M,104.81M,182.71M
"Accounts Receivables, Gross",55.21M,52.7M,66.84M,104.81M,182.71M
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,1.86M,8.6M,14.42M,21.66M,23.23M
Accounts Receivable Turnover,10.20,10.24,10.39,9.55,8.71
Inventories,136.38M,127.5M,157.06M,259.42M,447.29M
Finished Goods,54.69M,61.95M,54.46M,99.91M,186.46M
Work in Progress,38.67M,42.68M,77.1M,130.03M,134.07M
Raw Materials,43.02M,22.87M,25.5M,29.48M,126.76M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,10.07M,11.01M,8.56M,13.88M,19.51M
Miscellaneous Current Assets,2.35M,3.02M,3.53M,4.35M,8.47M
Total Current Assets,580.81M,655.21M,842M,1.12B,1.41B
"Net Property, Plant & Equipment",150M,231.18M,285.25M,369.26M,361.45M
"Property, Plant & Equipment - Gross",259.55M,350.11M,428.4M,541.14M,555.59M
Buildings,100.14M,149.44M,142.87M,202.9M,195.21M
Land & Improvements,16.72M,35.04M,35.43M,38.87M,41.92M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",9.1M,11.83M,15.09M,19.73M,28.77M
Accumulated Depreciation,109.55M,118.93M,143.15M,-,194.14M
Total Investments and Advances,3.36M,3.25M,3.53M,55.7M,64.86M
Other Long-Term Investments,3.36M,3.25M,127K,55.7M,64.86M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,6.68M,6.57M,6.57M,6.57M,6.57M
Net Goodwill,6.57M,6.57M,6.57M,6.57M,6.57M
Net Other Intangibles,111K,-,-,-,-
Other Assets,35.75M,42.97M,49.73M,7.53M,180.14M
Total Assets,793.43M,958.14M,1.21B,1.59B,2.07B
Total Assets Growth,-,20.76%,26.42%,31.45%,29.76%
