Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.96B,2.72B,2.87B,3.41B,3.02B
Cash & Short Term Investments Growth,-,39.27%,5.45%,18.64%,-11.28%
Cash Only,649.95M,1.11B,893.22M,620.81M,671.71M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,63.47%,65.09%,60.62%,59.44%,44.63%
Total Accounts Receivable,338.12M,417.55M,405.92M,540.9M,934.15M
Total Accounts Receivable Growth,-,23.49%,-2.79%,33.25%,72.70%
"Accounts Receivables, Net",338.12M,417.55M,405.92M,540.9M,934.15M
"Accounts Receivables, Gross",347.24M,423.71M,410.42M,545.99M,939.55M
Bad Debt/Doubtful Accounts,(9.12M),(6.16M),(4.5M),(5.09M),(5.39M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,6.36,5.77,5.71,5.45,4.69
Inventories,279.2M,257.54M,498.45M,696.43M,1.45B
Finished Goods,187.76M,147.11M,260.45M,333.38M,530.19M
Work in Progress,-,-,-,-,-
Raw Materials,76.8M,96.71M,219.22M,316.74M,759.52M
Progress Payments & Other,14.64M,13.72M,18.78M,46.31M,162.05M
Other Current Assets,141.34M,72.18M,59.76M,167.04M,141.12M
Miscellaneous Current Assets,102.71M,52.02M,59.49M,158.06M,141.12M
Total Current Assets,2.71B,3.47B,3.84B,4.81B,5.55B
"Net Property, Plant & Equipment",75.36M,127.04M,109.52M,143.82M,148.4M
"Property, Plant & Equipment - Gross",165.37M,224.42M,224.7M,276.84M,305.25M
Buildings,35.15M,-,-,-,-
Land & Improvements,-,-,-,40.15M,41.5M
Computer Software and Equipment,30.57M,36.63M,40.08M,44.08M,52.15M
"Other Property, Plant & Equipment",40.14M,35.01M,35.24M,34.14M,33.68M
Accumulated Depreciation,90.01M,97.38M,115.18M,133.02M,156.85M
Total Investments and Advances,34.55M,8.38M,12.55M,24.48M,43.74M
Other Long-Term Investments,34.55M,8.38M,12.55M,24.48M,43.74M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,112.29M,100.09M,312.49M,281.95M,388.13M
Net Goodwill,53.68M,54.86M,189.7M,188.4M,265.92M
Net Other Intangibles,58.61M,45.24M,122.79M,93.56M,122.21M
Other Assets,18.49M,26.12M,25.84M,29.21M,69.48M
Total Assets,3.08B,4.19B,4.74B,5.73B,6.78B
Total Assets Growth,-,35.80%,13.23%,21.01%,18.15%
