Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,4.46B,5.34B,4.97B,4.99B,6.31B
Cash & Short Term Investments Growth,-,19.77%,-6.91%,0.38%,26.41%
Cash Only,3.44B,4.18B,3.54B,3.43B,4.69B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,17.49%,18.82%,17.58%,16.90%,18.95%
Total Accounts Receivable,1.31B,1.31B,1.23B,1.6B,1.96B
Total Accounts Receivable Growth,-,-0.63%,-5.59%,29.98%,22.53%
"Accounts Receivables, Net",1.1B,1.06B,942.7M,1.28B,1.6B
"Accounts Receivables, Gross",1.1B,1.06B,943.3M,1.28B,1.6B
Bad Debt/Doubtful Accounts,(1M),(1M),(600K),(600K),(600K)
Other Receivable,210.8M,251.1M,290.4M,326.4M,363.8M
Accounts Receivable Turnover,17.88,19.62,15.18,14.69,14.68
Inventories,1.18B,1.15B,1.22B,1.98B,2.2B
Finished Goods,563.2M,584.6M,610M,676M,871.8M
Work in Progress,-,-,-,-,-
Raw Materials,803.3M,754.9M,801.9M,1.3B,1.33B
Progress Payments & Other,(181.8M),(186.3M),(190M),-,-
Other Current Assets,364.7M,388M,515.6M,732.9M,682M
Miscellaneous Current Assets,364.7M,388M,515.6M,732.9M,682M
Total Current Assets,7.32B,8.18B,7.94B,9.3B,11.15B
"Net Property, Plant & Equipment",6.12B,6.57B,6.9B,6.62B,6.32B
"Property, Plant & Equipment - Gross",10.83B,11.49B,12.19B,11.99B,11.66B
Buildings,1.33B,1.38B,1.47B,1.6B,1.61B
Land & Improvements,265.4M,271.8M,286.4M,277.6M,269.9M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,4.71B,4.92B,5.29B,5.36B,5.34B
Total Investments and Advances,85.4M,45.8M,16.7M,30.9M,58M
Other Long-Term Investments,85.4M,45.8M,16.7M,30.9M,58M
Long-Term Note Receivables,10.84B,12.09B,11.79B,11.89B,13.75B
Intangible Assets,-,-,-,-,-
Net Goodwill,-,-,-,-,-
Net Other Intangibles,-,-,-,-,-
Other Assets,978.8M,1.32B,1.49B,1.56B,1.75B
Total Assets,25.48B,28.36B,28.26B,29.51B,33.28B
Total Assets Growth,-,11.30%,-0.36%,4.42%,12.76%
