Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,111.87B,128B,138.29B,146.72B,128.59B
Cash & Short Term Investments Growth,-,14.42%,8.04%,6.10%,-12.36%
Cash Only,30.36B,64.18B,47.99B,88.18B,35.81B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,15.81%,15.65%,15.83%,15.30%,13.56%
Total Accounts Receivable,51.51B,53.36B,55.05B,60.32B,71.51B
Total Accounts Receivable Growth,-,3.60%,3.17%,9.56%,18.56%
"Accounts Receivables, Net",47.33B,48.65B,51.98B,56.52B,66.6B
"Accounts Receivables, Gross",48.02B,49.32B,53.5B,57.35B,67.42B
Bad Debt/Doubtful Accounts,(694M),(676M),(1.52B),(830M),(816M)
Other Receivable,4.19B,4.72B,3.08B,3.8B,4.91B
Accounts Receivable Turnover,4.81,4.77,4.46,4.58,4.22
Inventories,19.07B,19.85B,19.21B,20.95B,25.37B
Finished Goods,12.26B,12.66B,11.85B,12.02B,15.52B
Work in Progress,2.63B,2.7B,2.54B,3.19B,3.46B
Raw Materials,4.18B,4.49B,4.82B,5.74B,6.38B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,-,-,-,-,-
Miscellaneous Current Assets,-,-,-,-,-
Total Current Assets,182.45B,201.21B,212.55B,227.99B,225.46B
"Net Property, Plant & Equipment",166.71B,180.28B,192.6B,196.37B,201.94B
"Property, Plant & Equipment - Gross",229.88B,248.84B,261.64B,279.83B,292.98B
Buildings,9.96B,10.72B,13.8B,14.07B,14.76B
Land & Improvements,62.05B,64.94B,63.82B,65.84B,67.35B
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",110.91B,116.26B,134.12B,139.8B,146.62B
Accumulated Depreciation,63.17B,68.56B,69.04B,83.46B,91.04B
Total Investments and Advances,209.98B,284.67B,319.29B,383.72B,362.56B
Other Long-Term Investments,192.66B,267.17B,301.99B,367.68B,334.51B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,113.17B,113.53B,104.42B,103.51B,108.6B
Net Goodwill,81.03B,81.88B,73.73B,73.88B,78.12B
Net Other Intangibles,32.15B,31.65B,30.68B,29.64B,30.48B
Other Assets,35.49B,38.03B,44.88B,47.19B,49.9B
Total Assets,707.79B,817.73B,873.73B,958.78B,948.45B
Total Assets Growth,-,15.53%,6.85%,9.73%,-1.08%
