Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,41.68B,55.34B,84.65B,96.31B,70.39B
Cash & Short Term Investments Growth,-,32.79%,52.96%,13.77%,-26.91%
Cash Only,32.18B,36.41B,42.38B,36.48B,54.25B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,25.62%,24.57%,26.36%,22.90%,15.21%
Total Accounts Receivable,16.25B,20.5B,24.29B,32.63B,42B
Total Accounts Receivable Growth,-,26.12%,18.49%,34.37%,28.70%
"Accounts Receivables, Net",12.17B,20.5B,24.29B,32.63B,42B
"Accounts Receivables, Gross",12.67B,21.21B,25.39B,33.73B,43.4B
Bad Debt/Doubtful Accounts,(495M),(718M),(1.1B),(1.1B),(1.4B)
Other Receivable,4.08B,-,-,-,-
Accounts Receivable Turnover,14.33,13.69,15.90,14.40,12.24
Inventories,17.17B,20.5B,23.8B,32.64B,34.41B
Finished Goods,17.17B,20.5B,23.8B,32.64B,34.41B
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,-,-,-,-,-
Miscellaneous Current Assets,-,-,-,-,-
Total Current Assets,75.1B,96.33B,132.73B,161.58B,146.79B
"Net Property, Plant & Equipment",61.8B,97.85B,150.67B,216.36B,252.84B
"Property, Plant & Equipment - Gross",95.77B,144.82B,211.1B,294.88B,349.85B
Buildings,31.74B,39.22B,57.32B,81.1B,91.65B
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",2.58B,3.11B,3.77B,4.12B,4.6B
Accumulated Depreciation,33.97B,46.98B,60.43B,78.52B,97.02B
Total Investments and Advances,1.52B,711M,3.02B,3.42B,2.11B
Other Long-Term Investments,1.52B,711M,3.02B,3.42B,2.11B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,18.66B,18.8B,20B,20.48B,26.39B
Net Goodwill,14.55B,14.75B,15.02B,15.37B,20.29B
Net Other Intangibles,4.11B,4.05B,4.98B,5.11B,6.1B
Other Assets,5.58B,11.55B,14.78B,18.71B,34.55B
Total Assets,162.65B,225.25B,321.2B,420.55B,462.68B
Total Assets Growth,-,38.49%,42.60%,30.93%,10.02%
