Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,19.69B,19.29B,25.19B,31.61B,23.52B
Cash & Short Term Investments Growth,-,-2.03%,30.58%,25.50%,-25.59%
Cash Only,18.11B,17.31B,13.99B,14.49B,14.13B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,12.87%,12.23%,14.40%,17.37%,12.55%
Total Accounts Receivable,14.1B,14.48B,13.58B,15.28B,16.16B
Total Accounts Receivable Growth,-,2.72%,-6.25%,12.57%,5.74%
"Accounts Receivables, Net",14.1B,14.48B,13.58B,15.28B,16.16B
"Accounts Receivables, Gross",14.35B,14.71B,13.87B,15.51B,16.36B
Bad Debt/Doubtful Accounts,(248M),(226M),(293M),(230M),(203M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.78,5.67,6.08,6.13,5.88
Inventories,8.6B,9.02B,9.34B,10.39B,12.48B
Finished Goods,5.38B,6.07B,5.89B,6.51B,8.71B
Work in Progress,2.11B,1.83B,2.04B,2.29B,1.7B
Raw Materials,1.11B,1.12B,1.41B,1.59B,2.07B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,3.65B,2.49B,3.13B,3.7B,3.13B
Miscellaneous Current Assets,3.65B,2.49B,3.13B,3.7B,3.13B
Total Current Assets,46.03B,45.27B,51.24B,60.98B,55.29B
"Net Property, Plant & Equipment",17.04B,18.62B,19.77B,19.86B,20.9B
"Property, Plant & Equipment - Gross",41.85B,44.29B,47.8B,48.58B,50.35B
Buildings,11.18B,11.88B,12.5B,12.88B,12.99B
Land & Improvements,807M,854M,882M,884M,859M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,24.82B,25.67B,28.04B,28.72B,29.45B
Total Investments and Advances,511M,1.15B,1.48B,1.88B,576M
Other Long-Term Investments,511M,1.15B,1.48B,1.88B,576M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,78.06B,81.28B,89.8B,81.64B,93.56B
Net Goodwill,30.45B,33.64B,36.39B,35.25B,45.23B
Net Other Intangibles,47.61B,47.64B,53.4B,46.39B,48.33B
Other Assets,3.67B,3.59B,4.08B,7.43B,7.93B
Total Assets,152.95B,157.73B,174.89B,182.02B,187.38B
Total Assets Growth,-,3.12%,10.88%,4.07%,2.94%
