Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,770.57M,936.55M,1.38B,1.45B,1.74B
Cash & Short Term Investments Growth,-,21.54%,47.59%,4.69%,20.38%
Cash Only,770.57M,936.55M,1.32B,1.45B,1.68B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,47.81%,41.73%,50.79%,41.07%,43.45%
Total Accounts Receivable,402.34M,497.72M,501.06M,768.93M,932.63M
Total Accounts Receivable Growth,-,23.71%,0.67%,53.46%,21.29%
"Accounts Receivables, Net",402.34M,497.72M,501.06M,768.93M,932.63M
"Accounts Receivables, Gross",403.89M,500.64M,505.95M,774.45M,947.94M
Bad Debt/Doubtful Accounts,(1.56M),(2.92M),(4.89M),(5.52M),(15.31M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,4.58,4.61,5.31,4.89,5.17
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,26.16M,39.94M,29.46M,53.43M,84.89M
Miscellaneous Current Assets,26.16M,39.94M,29.46M,53.43M,84.89M
Total Current Assets,1.2B,1.47B,1.91B,2.27B,2.76B
"Net Property, Plant & Equipment",102.65M,404.25M,398.21M,421.06M,422.13M
"Property, Plant & Equipment - Gross",181.01M,498.56M,525.99M,587.7M,589.22M
Buildings,34.46M,51.3M,52.01M,55.39M,54.63M
Land & Improvements,1.47M,2.14M,3.48M,3.48M,3.48M
Computer Software and Equipment,85.29M,128.4M,149.33M,201.2M,256.7M
"Other Property, Plant & Equipment",46.58M,58.83M,71.53M,69.79M,55.1M
Accumulated Depreciation,78.36M,94.31M,127.78M,166.65M,167.1M
Total Investments and Advances,1.14M,1.14M,1.28M,29.73M,30.26M
Other Long-Term Investments,1.14M,1.14M,1.28M,29.73M,30.26M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,223.9M,251.3M,263.93M,631.87M,606.72M
Net Goodwill,166.83M,195.04M,211.96M,530.72M,529.07M
Net Other Intangibles,57.07M,56.26M,51.98M,101.14M,77.65M
Other Assets,15.07M,38.3M,52.68M,27.17M,17.62M
Total Assets,1.61B,2.24B,2.72B,3.52B,4.01B
Total Assets Growth,-,39.24%,21.26%,29.47%,13.79%
