Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,274.52M,186.32M,477.72M,1.05B,1.38B
Cash & Short Term Investments Growth,-,-32.13%,156.40%,119.43%,32.05%
Cash Only,274.52M,186.32M,477.72M,1.05B,1.38B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,11.90%,7.31%,13.83%,22.98%,26.07%
Total Accounts Receivable,366.91M,386.79M,376.95M,500.64M,628.46M
Total Accounts Receivable Growth,-,5.42%,-2.55%,32.81%,25.53%
"Accounts Receivables, Net",349.9M,365.17M,348.09M,476.62M,571.32M
"Accounts Receivables, Gross",355.35M,370.11M,354.48M,482.25M,577.89M
Bad Debt/Doubtful Accounts,(5.44M),(4.94M),(6.39M),(5.64M),(6.58M)
Other Receivable,17.01M,21.62M,28.86M,24.03M,57.14M
Accounts Receivable Turnover,4.92,5.28,5.85,5.38,5.57
Inventories,16.73M,20.94M,20.08M,44.97M,58.79M
Finished Goods,16.73M,20.94M,20.08M,44.97M,58.79M
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,16.67M,16.57M,15.33M,14.29M,18.73M
Miscellaneous Current Assets,16.67M,16.57M,15.33M,14.29M,18.73M
Total Current Assets,674.83M,610.62M,890.08M,1.61B,2.09B
"Net Property, Plant & Equipment",1.16B,1.43B,2.06B,2.42B,2.6B
"Property, Plant & Equipment - Gross",1.65B,1.97B,2.68B,3.15B,3.44B
Buildings,610.96M,686.62M,932.98M,1.13B,1.21B
Land & Improvements,762.52M,939.82M,1.24B,1.43B,1.53B
Computer Software and Equipment,30.68M,39.43M,52.62M,66.17M,78.22M
"Other Property, Plant & Equipment",58.48M,63.2M,70.93M,79.93M,84.73M
Accumulated Depreciation,490.12M,537.62M,624.54M,730.77M,842.36M
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,402.13M,388.48M,391.39M,401.59M,456.63M
Net Goodwill,337.24M,333.32M,343.62M,355.72M,401.95M
Net Other Intangibles,64.89M,55.16M,47.77M,45.87M,54.68M
Other Assets,66.84M,120.38M,113.41M,136.28M,159.95M
Total Assets,2.31B,2.55B,3.46B,4.56B,5.31B
Total Assets Growth,-,10.40%,35.63%,32.03%,16.37%
