Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.09B,1.49B,3.32B,2.35B,1.8B
Cash & Short Term Investments Growth,-,36.69%,121.89%,-28.99%,-23.36%
Cash Only,1.09B,1.49B,3.32B,2.35B,1.8B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,5.36%,7.29%,14.49%,9.52%,5.06%
Total Accounts Receivable,3.34B,3.44B,3.26B,3.5B,4.41B
Total Accounts Receivable Growth,-,2.90%,-5.26%,7.33%,25.95%
"Accounts Receivables, Net",3.34B,3.44B,3.26B,3.5B,4.41B
"Accounts Receivables, Gross",3.46B,3.55B,3.4B,3.62B,4.52B
Bad Debt/Doubtful Accounts,(113M),(112M),(138M),(116M),(108M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.21,5.34,5.15,5.21,4.45
Inventories,1.81B,1.88B,1.93B,2.05B,2.19B
Finished Goods,592M,578M,584M,616M,628M
Work in Progress,-,-,-,-,-
Raw Materials,1.22B,1.3B,1.34B,1.43B,1.56B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,369M,324M,303M,529M,104M
Miscellaneous Current Assets,369M,324M,303M,529M,104M
Total Current Assets,6.62B,7.14B,8.81B,8.43B,8.51B
"Net Property, Plant & Equipment",3.56B,3.64B,4.2B,4.3B,3.85B
"Property, Plant & Equipment - Gross",8.37B,8.67B,9.56B,9.99B,9.31B
Buildings,2.15B,2.22B,2.34B,2.49B,2.36B
Land & Improvements,316M,336M,350M,359M,317M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,4.81B,5.03B,5.37B,5.69B,5.46B
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,124M,115M,100M,115M,99M
Intangible Assets,9.21B,9.15B,9.2B,10.6B,21.39B
Net Goodwill,6.46B,6.54B,6.73B,7.72B,14.66B
Net Other Intangibles,2.75B,2.62B,2.47B,2.88B,6.72B
Other Assets,805M,353M,479M,1.18B,1.75B
Total Assets,20.39B,20.5B,22.88B,24.72B,35.67B
Total Assets Growth,-,0.52%,11.64%,8.01%,44.33%
