Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,415M,893M,906M,835M,902M
Cash & Short Term Investments Growth,-,115.18%,1.46%,-7.84%,8.02%
Cash Only,415M,893M,906M,835M,902M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,3.68%,1.15%,1.21%,1.10%,1.08%
Total Accounts Receivable,1.05B,2.78B,2.48B,2.86B,3.59B
Total Accounts Receivable Growth,-,165.20%,-10.78%,15.23%,25.35%
"Accounts Receivables, Net",1.05B,2.78B,2.48B,2.86B,3.59B
"Accounts Receivables, Gross",1.07B,2.82B,2.53B,2.92B,3.64B
Bad Debt/Doubtful Accounts,(18M),(39M),(48M),(55M),(52M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.55,3.66,5.98,5.67,4.95
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,760M,13.37B,12.83B,15.18B,23.06B
Miscellaneous Current Assets,602M,13.02B,12.83B,15.18B,23.06B
Total Current Assets,2.22B,17.05B,16.22B,18.87B,27.54B
"Net Property, Plant & Equipment",398M,2.29B,2.13B,2.32B,2.54B
"Property, Plant & Equipment - Gross",1.23B,3.34B,3.42B,3.81B,4.75B
Buildings,256M,540M,555M,512M,724M
Land & Improvements,10M,61M,54M,48M,47M
Computer Software and Equipment,775M,1.48B,1.67B,2.3B,3.03B
"Other Property, Plant & Equipment",186M,576M,636M,372M,370M
Accumulated Depreciation,829M,1.05B,1.28B,1.49B,2.21B
Total Investments and Advances,-,2.93B,2.93B,2.68B,2.55B
Other Long-Term Investments,-,207M,173M,122M,142M
Long-Term Note Receivables,-,382M,433M,541M,551M
Intangible Assets,7.85B,53.68B,51.68B,50.44B,49.23B
Net Goodwill,5.7B,36.04B,36.32B,36.43B,36.81B
Net Other Intangibles,2.14B,17.64B,15.36B,14.01B,12.42B
Other Assets,775M,1.1B,1.2B,1.35B,1.4B
Total Assets,11.26B,77.54B,74.62B,76.25B,83.87B
Total Assets Growth,-,588.50%,-3.77%,2.18%,9.99%
