Item,2019,2020,2021,2022,2023
Cash & Short Term Investments,1.42B,1.36B,4.91B,4.93B,4.56B
Cash & Short Term Investments Growth,-,-4.44%,260.28%,0.59%,-7.48%
Cash Only,1.42B,1.36B,4.91B,4.93B,4.56B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,22.85%,13.23%,35.80%,33.76%,34.02%
Total Accounts Receivable,96.71M,102.24M,115.07M,119.25M,145.69M
Total Accounts Receivable Growth,-,5.71%,12.55%,3.63%,22.18%
"Accounts Receivables, Net",96.71M,102.24M,115.07M,119.25M,145.69M
"Accounts Receivables, Gross",96.71M,102.24M,115.07M,119.25M,145.69M
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,154.93,156.88,108.91,158.63,128.32
Inventories,1.75B,1.83B,1.51B,2.26B,2.02B
Finished Goods,1.75B,1.83B,1.51B,2.26B,2.02B
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,132.15M,136.81M,163.44M,157.89M,170.98M
Miscellaneous Current Assets,132.15M,136.81M,163.44M,157.89M,170.98M
Total Current Assets,3.4B,3.43B,6.69B,7.47B,6.9B
"Net Property, Plant & Equipment",2.48B,5.71B,5.8B,5.93B,6.28B
"Property, Plant & Equipment - Gross",5.26B,8.76B,9.17B,9.6B,-
Buildings,1.13B,1.18B,1.19B,1.24B,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",3.96B,4.33B,4.52B,4.76B,-
Accumulated Depreciation,2.78B,3.05B,3.37B,3.67B,-
Total Investments and Advances,53.89M,49.98M,48.77M,48.61M,47.69M
Other Long-Term Investments,53.89M,49.98M,48.77M,48.61M,47.69M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,-,-,-,-,-
Net Goodwill,-,-,-,-,-
Net Other Intangibles,-,-,-,-,-
Other Assets,140.58M,158.34M,181.29M,192.67M,184.4M
Total Assets,6.23B,10.29B,13.7B,14.61B,13.42B
Total Assets Growth,-,64.99%,33.21%,6.65%,-8.20%
