Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,410.2M,345.4M,953.2M,967M,538M
Cash & Short Term Investments Growth,-,-15.80%,175.97%,1.45%,-44.36%
Cash Only,410.2M,345.4M,953.2M,896M,449M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,9.05%,5.59%,12.26%,10.61%,5.12%
Total Accounts Receivable,568.3M,732.8M,918.5M,1.24B,1.5B
Total Accounts Receivable Growth,-,28.95%,25.34%,35.33%,20.43%
"Accounts Receivables, Net",555.8M,716.4M,899.5M,1.19B,1.45B
"Accounts Receivables, Gross",561.8M,722.5M,908.8M,1.21B,1.48B
Bad Debt/Doubtful Accounts,(6M),(6.1M),(9.3M),(12M),(29M)
Other Receivable,12.5M,16.4M,19M,50M,48M
Accounts Receivable Turnover,4.33,3.44,3.37,3.22,3.23
Inventories,209.1M,257.2M,323.8M,563M,702M
Finished Goods,90.6M,115M,123.2M,151M,-
Work in Progress,-,-,-,-,109M
Raw Materials,137.1M,161.6M,222.6M,469M,651M
Progress Payments & Other,(18.6M),(19.4M),(22M),(57M),(58M)
Other Current Assets,52.7M,60.4M,97.5M,145M,179M
Miscellaneous Current Assets,26.3M,31.7M,53.9M,77M,92M
Total Current Assets,1.24B,1.4B,2.29B,2.92B,2.92B
"Net Property, Plant & Equipment",1.27B,1.54B,2B,2.61B,3.22B
"Property, Plant & Equipment - Gross",2.1B,2.45B,3.05B,3.79B,4.57B
Buildings,928.1M,1.05B,1.25B,1.57B,1.69B
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",14.9M,16.9M,20.9M,31M,48M
Accumulated Depreciation,827.3M,913.4M,1.04B,1.18B,1.35B
Total Investments and Advances,-,-,-,2M,69M
Other Long-Term Investments,-,-,-,2M,69M
Long-Term Note Receivables,-,-,-,47M,94M
Intangible Assets,1.94B,3.15B,3.36B,3.34B,4.07B
Net Goodwill,1.4B,2.22B,2.47B,2.52B,3.01B
Net Other Intangibles,544.9M,930.8M,888.7M,817M,1.06B
Other Assets,45.2M,61.2M,72.6M,135M,93M
Total Assets,4.53B,6.18B,7.78B,9.11B,10.51B
Total Assets Growth,-,36.48%,25.75%,17.17%,15.31%
