Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,4.95B,5.43B,6.71B,5.73B,3.66B
Cash & Short Term Investments Growth,-,9.73%,23.55%,-14.62%,-36.16%
Cash Only,4.51B,3.66B,4.92B,4.42B,3.52B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,39.66%,45.25%,46.09%,36.05%,21.27%
Total Accounts Receivable,2.18B,1.46B,2.1B,3.03B,4.31B
Total Accounts Receivable Growth,-,-33.14%,44.08%,44.32%,42.54%
"Accounts Receivables, Net",2.18B,1.46B,2.1B,3.03B,4.31B
"Accounts Receivables, Gross",2.18B,1.46B,2.1B,3.03B,4.32B
Bad Debt/Doubtful Accounts,(5.34M),(5.02M),(5.47M),(5.26M),(5.61M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.09,6.62,4.79,4.83,3.98
Inventories,1.88B,1.54B,1.9B,2.69B,3.97B
Finished Goods,736.8M,371.18M,486.86M,778.15M,1.09B
Work in Progress,222.92M,174.22M,251.2M,391.69M,471.35M
Raw Materials,916.44M,994.74M,1.16B,1.52B,2.4B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,147.22M,133.54M,146.16M,207.53M,347.39M
Miscellaneous Current Assets,147.22M,133.54M,146.16M,207.53M,347.39M
Total Current Assets,9.15B,8.56B,10.85B,11.65B,12.29B
"Net Property, Plant & Equipment",902.55M,1.06B,1.25B,1.48B,1.87B
"Property, Plant & Equipment - Gross",1.74B,2.02B,2.33B,2.75B,3.31B
Buildings,530.03M,664.06M,660.87M,840.66M,1.12B
Land & Improvements,46.16M,46.16M,58.81M,84.68M,84.73M
Computer Software and Equipment,182.45M,190.97M,178.19M,181.78M,177.2M
"Other Property, Plant & Equipment",66.38M,82.12M,83.39M,95.26M,70.64M
Accumulated Depreciation,833.61M,963.68M,1.08B,1.27B,1.44B
Total Investments and Advances,256.3M,256.71M,326.34M,348.66M,471.95M
Other Long-Term Investments,256.3M,256.71M,326.34M,348.66M,471.95M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,1.8B,1.7B,1.65B,1.62B,1.62B
Net Goodwill,1.48B,1.48B,1.48B,1.49B,1.52B
Net Other Intangibles,317.84M,216.95M,168.53M,132.37M,101.85M
Other Assets,367.98M,423.59M,480.12M,791.35M,947.25M
Total Assets,12.48B,12B,14.56B,15.89B,17.2B
Total Assets Growth,-,-3.83%,21.31%,9.16%,8.20%
