Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,115.49M,94.28M,98.48M,117.9M,95.85M
Cash & Short Term Investments Growth,-,-18.37%,4.46%,19.72%,-18.71%
Cash Only,115.49M,94.28M,98.48M,105.3M,95.35M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,10.08%,5.40%,5.33%,5.83%,4.52%
Total Accounts Receivable,122.47M,145.03M,150.05M,165.73M,189.38M
Total Accounts Receivable Growth,-,18.42%,3.46%,10.45%,14.27%
"Accounts Receivables, Net",122.47M,145.03M,150.05M,165.73M,189.38M
"Accounts Receivables, Gross",137.6M,163.41M,168.2M,181.08M,205.22M
Bad Debt/Doubtful Accounts,(15.13M),(18.37M),(18.15M),(15.35M),(15.84M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,14.87,13.90,14.40,14.63,14.24
Inventories,15.79M,19.48M,30.84M,28.93M,29.75M
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,15.79M,19.48M,30.84M,28.93M,29.75M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,32.28M,51M,35.4M,39.82M,33.65M
Miscellaneous Current Assets,32.28M,51M,35.4M,39.82M,33.65M
Total Current Assets,286.02M,309.79M,314.78M,352.38M,348.62M
"Net Property, Plant & Equipment",136.89M,396.26M,390.39M,378.04M,405.4M
"Property, Plant & Equipment - Gross",377.21M,663.63M,684.62M,693.93M,738.7M
Buildings,53.34M,95.53M,91.45M,54.94M,51.22M
Land & Improvements,24.52M,33.18M,32.16M,24.57M,24.21M
Computer Software and Equipment,177.44M,193.8M,212.01M,223.65M,233.11M
"Other Property, Plant & Equipment",18.48M,19.58M,19.86M,19.26M,20.39M
Accumulated Depreciation,240.32M,267.37M,294.23M,315.89M,333.3M
Total Investments and Advances,139K,-,-,-,10.2M
Other Long-Term Investments,139K,-,-,-,10.2M
Long-Term Note Receivables,28.23M,30.79M,38.19M,47.1M,63.52M
Intangible Assets,611.74M,959.63M,1.07B,1.21B,1.27B
Net Goodwill,368.48M,572.85M,653.18M,786.5M,846.7M
Net Other Intangibles,243.26M,386.78M,418.77M,422.57M,418.75M
Other Assets,24.2M,45.73M,28.37M,32M,27.04M
Total Assets,1.15B,1.74B,1.85B,2.02B,2.12B
Total Assets Growth,-,52.19%,5.82%,9.52%,4.97%
