Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,157.5M,118.8M,1.26B,359.9M,598.6M
Cash & Short Term Investments Growth,-,-24.57%,960.77%,-71.44%,66.32%
Cash Only,114.7M,118.8M,1.26B,359.9M,598.6M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,0.78%,0.57%,6.95%,1.70%,2.79%
Total Accounts Receivable,2.81B,2.49B,2.44B,2.63B,2.88B
Total Accounts Receivable Growth,-,-11.32%,-1.87%,7.67%,9.60%
"Accounts Receivables, Net",2.66B,2.38B,2.27B,2.48B,2.7B
"Accounts Receivables, Gross",2.72B,2.44B,2.36B,2.55B,2.83B
Bad Debt/Doubtful Accounts,(60.6M),(55.5M),(84.3M),(71.5M),(130.9M)
Other Receivable,144.2M,107M,168.6M,151.3M,184.1M
Accounts Receivable Turnover,5.23,5.05,4.83,4.84,4.92
Inventories,1.55B,1.08B,1.29B,1.49B,1.79B
Finished Goods,1.02B,668.5M,789.6M,1.01B,1.12B
Work in Progress,-,-,-,-,-
Raw Materials,525.6M,437.9M,511.2M,596.1M,849.2M
Progress Payments & Other,3.9M,(24.8M),(15.6M),(114.9M),(179.1M)
Other Current Assets,167.1M,1.14B,129.6M,205.7M,220.6M
Miscellaneous Current Assets,35M,1.04B,30.5M,84.5M,96.7M
Total Current Assets,4.68B,4.83B,5.12B,4.69B,5.49B
"Net Property, Plant & Equipment",3.84B,3.7B,3.55B,3.69B,3.74B
"Property, Plant & Equipment - Gross",7.44B,7.13B,7.21B,7.58B,7.7B
Buildings,1.28B,965.5M,1.06B,1.13B,1.13B
Land & Improvements,214.5M,158.9M,159.7M,159.2M,161.3M
Computer Software and Equipment,666.2M,750.4M,820.8M,884.6M,962.1M
"Other Property, Plant & Equipment",2.57B,2.74B,2.69B,2.71B,2.64B
Accumulated Depreciation,3.6B,3.44B,3.66B,3.89B,3.96B
Total Investments and Advances,191.1M,25.4M,-,29.4M,44.5M
Other Long-Term Investments,191.1M,25.4M,-,29.4M,44.5M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,10.88B,8.5B,8.98B,12.29B,11.69B
Net Goodwill,7.08B,5.57B,6.01B,8.06B,8.01B
Net Other Intangibles,3.8B,2.93B,2.98B,4.22B,3.68B
Other Assets,388.9M,3.69B,312.8M,396M,382.5M
Total Assets,20.07B,20.87B,18.13B,21.21B,21.46B
Total Assets Growth,-,3.96%,-13.14%,16.99%,1.22%
