Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.4B,1.98B,1.07B,1.8B,1.92B
Cash & Short Term Investments Growth,-,41.48%,-46.08%,68.83%,6.62%
Cash Only,1.4B,1.98B,1.07B,1.8B,1.92B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,1.19%,1.66%,0.87%,1.41%,1.42%
Total Accounts Receivable,4.06B,3.41B,3.34B,2.96B,3.72B
Total Accounts Receivable Growth,-,-16.01%,-2.17%,-11.18%,25.46%
"Accounts Receivables, Net",4.06B,3.41B,3.34B,2.96B,3.72B
"Accounts Receivables, Gross",4.11B,3.46B,3.45B,3.04B,3.79B
Bad Debt/Doubtful Accounts,(50M),(49M),(118M),(78M),(71M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,5.82,6.22,6.07,7.84,7.88
Inventories,2.39B,2.39B,2.49B,2.36B,2.68B
Finished Goods,524M,479M,460M,362M,438M
Work in Progress,-,-,-,-,-
Raw Materials,1.87B,1.91B,2.03B,1.99B,2.24B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,1.73B,2.05B,1.73B,1.85B,2.11B
Miscellaneous Current Assets,1.3B,1.73B,1.45B,1.52B,1.76B
Total Current Assets,9.58B,9.82B,8.62B,8.97B,10.42B
"Net Property, Plant & Equipment",80.8B,84.88B,89.44B,92.81B,96.1B
"Property, Plant & Equipment - Gross",111.84B,115.65B,121.83B,126.89B,131.4B
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",5.05B,18.98B,818M,824M,1.44B
Accumulated Depreciation,31.04B,30.77B,32.4B,34.08B,35.3B
Total Investments and Advances,4.37B,4.52B,4.62B,4.48B,4.19B
Other Long-Term Investments,2.79B,3.22B,3.26B,3.2B,2.75B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,5.93B,5.82B,5.77B,5.73B,5.57B
Net Goodwill,5.32B,5.28B,5.28B,5.28B,5.16B
Net Other Intangibles,613M,536M,487M,445M,406M
Other Assets,15.44B,12.87B,13.7B,14.73B,17.75B
Total Assets,116.91B,118.7B,122.94B,127.53B,134.89B
Total Assets Growth,-,1.53%,3.57%,3.74%,5.77%
