Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,90.3M,93.6M,81.4M,460.6M,199.4M
Cash & Short Term Investments Growth,-,3.65%,-13.03%,465.85%,-56.71%
Cash Only,90.3M,93.6M,81.4M,460.6M,199.4M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,0.44%,0.32%,0.30%,1.70%,0.77%
Total Accounts Receivable,1.11B,1.27B,1.22B,1.09B,1.12B
Total Accounts Receivable Growth,-,14.52%,-4.16%,-10.43%,2.82%
"Accounts Receivables, Net",776.2M,846.9M,864.8M,785.3M,899M
"Accounts Receivables, Gross",776.2M,846.9M,864.8M,785.3M,899M
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,330.9M,421M,350.4M,303.2M,220.2M
Accounts Receivable Turnover,6.85,6.40,6.87,7.91,7.88
Inventories,2.08B,2.13B,1.37B,1.29B,1.57B
Finished Goods,540.4M,467.3M,387.2M,404.1M,583.1M
Work in Progress,1.38B,1.48B,814.7M,735.9M,804.8M
Raw Materials,160.8M,182.6M,171.7M,151.1M,185.3M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,192.6M,192.1M,813.9M,204.3M,437.9M
Miscellaneous Current Assets,133.4M,144M,775.1M,163.4M,183.8M
Total Current Assets,3.47B,3.68B,3.48B,3.04B,3.33B
"Net Property, Plant & Equipment",4.79B,5.27B,5.81B,6.3B,6.54B
"Property, Plant & Equipment - Gross",6.27B,6.97B,7.27B,8.03B,8.49B
Buildings,883M,1.07B,975.1M,983.4M,1.11B
Land & Improvements,438M,456.7M,440.2M,434M,456.2M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",238.3M,221.3M,215.8M,226M,255.3M
Accumulated Depreciation,1.48B,1.71B,1.46B,1.73B,1.95B
Total Investments and Advances,793.7M,6.7B,4.21B,4.66B,2.93B
Other Long-Term Investments,672.2M,3.23B,1.12B,1.87B,246.2M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,11.39B,11.29B,10.48B,10.53B,10.62B
Net Goodwill,8.08B,8.09B,7.76B,7.79B,7.86B
Net Other Intangibles,3.3B,3.2B,2.72B,2.73B,2.76B
Other Assets,93.4M,109.7M,681.4M,87.1M,83.6M
Total Assets,20.54B,29.23B,27.32B,27.1B,25.86B
Total Assets Growth,-,42.32%,-6.53%,-0.80%,-4.61%
