Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,95.68M,151.16M,208.29M,299.97M,163.46M
Cash & Short Term Investments Growth,-,57.99%,37.79%,44.01%,-45.51%
Cash Only,95.68M,151.16M,208.29M,299.97M,163.46M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,2.80%,4.30%,5.67%,7.91%,4.28%
Total Accounts Receivable,491.42M,530.77M,471.87M,489.39M,537.31M
Total Accounts Receivable Growth,-,8.01%,-11.10%,3.71%,9.79%
"Accounts Receivables, Net",466.06M,496.52M,436.32M,472.04M,502.08M
"Accounts Receivables, Gross",475.64M,506.32M,445.36M,479.59M,510.3M
Bad Debt/Doubtful Accounts,(9.58M),(9.8M),(9.05M),(7.55M),(8.22M)
Other Receivable,25.37M,34.25M,35.56M,17.35M,35.23M
Accounts Receivable Turnover,4.59,4.13,4.50,4.83,4.82
Inventories,264.48M,283.4M,277.03M,327.2M,383.4M
Finished Goods,148.62M,183.97M,183.86M,211.63M,218.49M
Work in Progress,47.13M,42.9M,44.4M,54.56M,53.2M
Raw Materials,112.82M,102.04M,94.63M,111.09M,157.45M
Progress Payments & Other,(44.09M),(45.52M),(45.86M),(50.08M),(45.74M)
Other Current Assets,32.52M,45.87M,63.41M,48.28M,48.8M
Miscellaneous Current Assets,32.52M,45.87M,63.41M,48.28M,48.8M
Total Current Assets,884.1M,1.01B,1.02B,1.16B,1.13B
"Net Property, Plant & Equipment",386.67M,398.9M,480.74M,466.42M,455.72M
"Property, Plant & Equipment - Gross",826.89M,878.41M,971.93M,1B,1B
Buildings,252.13M,256.2M,253.62M,263.4M,271.45M
Land & Improvements,14.84M,14.86M,13.43M,14.02M,14.26M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",53.23M,53.02M,56.1M,50.53M,52.51M
Accumulated Depreciation,440.22M,479.51M,491.19M,533.8M,549.1M
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,2.11B,2.06B,2.12B,2.07B,2.13B
Net Goodwill,1.61B,1.61B,1.71B,1.71B,1.8B
Net Other Intangibles,499.74M,445.58M,407.59M,357.37M,329.4M
Other Assets,32.71M,34.78M,42.53M,77.81M,87.14M
Total Assets,3.42B,3.52B,3.67B,3.79B,3.82B
Total Assets Growth,-,2.79%,4.50%,3.17%,0.78%
