Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,787.8M,19.91B,6.04B,2.59B,6B
Cash & Short Term Investments Growth,-,"2,427.58%",-69.69%,-57.15%,131.83%
Cash Only,787.8M,19.91B,6.04B,2.59B,6B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,1.65%,32.07%,7.92%,3.11%,7.11%
Total Accounts Receivable,3.11B,3.27B,4.81B,5.44B,5.88B
Total Accounts Receivable Growth,-,5.03%,47.17%,13.16%,8.03%
"Accounts Receivables, Net",3.11B,3.27B,4.11B,4.63B,4.92B
"Accounts Receivables, Gross",3.21B,3.37B,4.24B,4.76B,5.04B
Bad Debt/Doubtful Accounts,(102.5M),(103.7M),(132M),(124M),(126M)
Other Receivable,-,-,700M,812M,962M
Accounts Receivable Turnover,5.48,5.48,4.63,5.41,5.35
Inventories,1.63B,1.63B,2.29B,2.77B,3.11B
Finished Goods,864.4M,833.5M,1.23B,1.34B,1.5B
Work in Progress,279.6M,284.9M,369M,473M,473M
Raw Materials,487.4M,509.9M,691M,951M,1.13B
Progress Payments & Other,-,-,-,-,-
Other Current Assets,1.56B,787.6M,665M,852M,898M
Miscellaneous Current Assets,1.56B,787.6M,665M,82M,96M
Total Current Assets,7.09B,25.6B,13.8B,11.65B,15.88B
"Net Property, Plant & Equipment",2.25B,3.07B,4.2B,4.83B,4.96B
"Property, Plant & Equipment - Gross",4.7B,5.83B,7.39B,8.3B,8.85B
Buildings,895.4M,953.8M,1.52B,1.68B,1.99B
Land & Improvements,151.8M,149.6M,192M,203M,216M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,2.45B,2.76B,3.18B,3.47B,3.89B
Total Investments and Advances,38.3M,33.7M,27M,20M,11M
Other Long-Term Investments,38.3M,33.7M,27M,20M,11M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,32.86B,32.46B,56.7B,64.03B,60.05B
Net Goodwill,22.58B,22.71B,35.42B,41.18B,39.75B
Net Other Intangibles,10.28B,9.75B,21.28B,22.84B,20.3B
Other Assets,5.59B,923.4M,1.43B,2.66B,3.45B
Total Assets,47.83B,62.08B,76.16B,83.18B,84.35B
Total Assets Growth,-,29.79%,22.68%,9.22%,1.40%
