Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,7.41B,2.44B,3.68B,3.91B,2.21B
Cash & Short Term Investments Growth,-,-67.09%,50.97%,6.17%,-43.41%
Cash Only,7.32B,2.34B,3.66B,3.82B,2.07B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,16.87%,6.21%,7.89%,8.01%,4.47%
Total Accounts Receivable,5.78B,5.54B,6.93B,8.13B,8.56B
Total Accounts Receivable Growth,-,-4.07%,25.04%,17.29%,5.31%
"Accounts Receivables, Net",4.59B,4.55B,5.88B,6.67B,6.9B
"Accounts Receivables, Gross",4.62B,4.57B,5.9B,6.7B,6.91B
Bad Debt/Doubtful Accounts,(24.1M),(22.4M),(25.9M),(22.5M),(16M)
Other Receivable,1.18B,994.2M,1.05B,1.45B,1.66B
Accounts Receivable Turnover,3.72,4.03,3.54,3.48,3.33
Inventories,3.1B,3.19B,3.98B,3.89B,4.31B
Finished Goods,577.8M,647.3M,758.9M,761.9M,901.2M
Work in Progress,2.06B,2.07B,2.54B,2.37B,2.6B
Raw Materials,426.1M,424.6M,651.2M,717.2M,801.9M
Progress Payments & Other,36.4M,51.2M,34.8M,34.2M,8.9M
Other Current Assets,4.27B,2.54B,2.87B,2.53B,2.95B
Miscellaneous Current Assets,4.27B,2.54B,2.87B,2.53B,2.95B
Total Current Assets,20.55B,13.71B,17.46B,18.45B,18.03B
"Net Property, Plant & Equipment",8B,8.41B,8.68B,8.99B,10.14B
"Property, Plant & Equipment - Gross",16.66B,17.57B,18.25B,18.96B,20.38B
Buildings,7.12B,7.07B,7.33B,7.59B,7.92B
Land & Improvements,165.5M,169.5M,226.8M,258.7M,256.6M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,8.67B,9.16B,9.57B,9.98B,10.23B
Total Investments and Advances,2.02B,2.05B,3.2B,3.4B,3.2B
Other Long-Term Investments,1.73B,1.75B,2.73B,2.63B,2.42B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,2.43B,10.3B,11.22B,11.58B,11.28B
Net Goodwill,1.37B,3.68B,3.77B,3.89B,4.07B
Net Other Intangibles,1.07B,6.62B,7.45B,7.69B,7.21B
Other Assets,8.3B,2.25B,3.24B,3.89B,4.04B
Total Assets,43.91B,39.29B,46.63B,48.81B,49.49B
Total Assets Growth,-,-10.53%,18.70%,4.66%,1.40%
