Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,1.09B,894.2M,1.08B,1.37B,2.93B
Cash & Short Term Investments Growth,-,-17.74%,20.95%,26.93%,113.67%
Cash Only,1.09B,894.2M,1.08B,1.37B,2.93B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,14.33%,10.61%,12.48%,14.26%,24.49%
Total Accounts Receivable,686M,705M,676M,809.4M,842.3M
Total Accounts Receivable Growth,-,2.77%,-4.11%,19.73%,4.06%
"Accounts Receivables, Net",686M,705M,676M,809.4M,842.3M
"Accounts Receivables, Gross",686M,705M,676M,809.4M,842.3M
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,8.57,7.83,7.77,8.33,9.89
Inventories,1.23B,1.23B,1.25B,1.38B,1.62B
Finished Goods,327.2M,321.1M,286M,316.4M,429M
Work in Progress,760.7M,772.9M,829.7M,888.9M,951M
Raw Materials,137.3M,138.4M,135.7M,174.2M,236.8M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,169.5M,188.4M,175.2M,220M,337.3M
Miscellaneous Current Assets,169.5M,188.4M,175.2M,220M,337.3M
Total Current Assets,3.17B,3.02B,3.18B,3.78B,5.73B
"Net Property, Plant & Equipment",2.55B,2.7B,2.65B,2.69B,3.76B
"Property, Plant & Equipment - Gross",4.93B,5.37B,5.64B,6.03B,6.91B
Buildings,820.4M,860.6M,850M,968.5M,1.06B
Land & Improvements,125.5M,125.2M,119.7M,118.5M,117.8M
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,2.38B,2.67B,3B,3.34B,3.16B
Total Investments and Advances,-,-,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,1.5B,2.25B,2.13B,2.43B,1.94B
Net Goodwill,932.5M,1.66B,1.66B,1.94B,1.58B
Net Other Intangibles,566.4M,590.5M,469M,495.7M,359.7M
Other Assets,105.1M,146.2M,273.9M,350.5M,176.5M
Total Assets,7.59B,8.43B,8.67B,9.63B,11.98B
Total Assets Growth,-,11.04%,2.88%,11.05%,24.44%
