Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,636.8M,151.6M,251.1M,290.9M,260.2M
Cash & Short Term Investments Growth,-,-76.19%,65.63%,15.85%,-10.55%
Cash Only,636.8M,151.6M,251.1M,290.9M,260.2M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,2.51%,0.50%,0.87%,0.99%,0.92%
Total Accounts Receivable,2.01B,2.19B,2.33B,2.79B,2.93B
Total Accounts Receivable Growth,-,9.08%,6.17%,19.65%,5.09%
"Accounts Receivables, Net",2.01B,2.19B,2.33B,2.79B,2.93B
"Accounts Receivables, Gross",2.06B,2.25B,2.39B,2.85B,2.99B
Bad Debt/Doubtful Accounts,(49.7M),(53.2M),(66.3M),(68.1M),(66.3M)
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,8.10,8.34,7.55,6.73,7.26
Inventories,1.83B,2.11B,2.02B,2.17B,2.32B
Finished Goods,867M,938.9M,844.2M,972.7M,1.1B
Work in Progress,-,-,-,-,-
Raw Materials,1.1B,1.3B,1.27B,1.42B,1.67B
Progress Payments & Other,(135.6M),(129.9M),(93.8M),(223.9M),(450.8M)
Other Current Assets,308M,522M,341.7M,409.4M,480.2M
Miscellaneous Current Assets,308M,522M,341.7M,409.4M,480.2M
Total Current Assets,4.79B,4.97B,4.94B,5.66B,5.99B
"Net Property, Plant & Equipment",9.08B,11.19B,11.44B,11.25B,10.78B
"Property, Plant & Equipment - Gross",14.42B,17.46B,18.57B,19.4B,20.16B
Buildings,2.08B,2.44B,2.52B,2.63B,2.65B
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",246.9M,244.2M,214.4M,213.9M,199.1M
Accumulated Depreciation,5.34B,6.27B,7.14B,8.15B,9.38B
Total Investments and Advances,1.28B,1.27B,1.27B,1.26B,1.25B
Other Long-Term Investments,1.28B,1.27B,1.27B,1.26B,1.25B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,8.7B,11.35B,9.63B,9.28B,8.82B
Net Goodwill,5.58B,7.29B,5.96B,5.96B,5.9B
Net Other Intangibles,3.12B,4.06B,3.67B,3.32B,2.92B
Other Assets,1.51B,1.37B,1.5B,1.81B,1.57B
Total Assets,25.36B,30.16B,28.78B,29.25B,28.41B
Total Assets Growth,-,18.91%,-4.57%,1.65%,-2.90%
