Item,2018,2019,2020,2021,2022
Cash & Short Term Investments,2.81B,3.21B,3.59B,5.69B,7.74B
Cash & Short Term Investments Growth,-,14.39%,11.60%,58.76%,35.96%
Cash Only,1.47B,1.62B,2.19B,2.89B,3.11B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,23.95%,21.71%,20.90%,22.39%,26.45%
Total Accounts Receivable,2.24B,2.79B,4.11B,6.04B,5.33B
Total Accounts Receivable Growth,-,24.18%,47.71%,46.71%,-11.73%
"Accounts Receivables, Net",2.24B,2.79B,4.11B,6.04B,5.33B
"Accounts Receivables, Gross",2.24B,2.79B,4.11B,6.04B,5.33B
Bad Debt/Doubtful Accounts,-,-,-,-,-
Other Receivable,-,-,-,-,-
Accounts Receivable Turnover,2.99,2.35,2.07,2.66,2.28
Inventories,1.15B,1.42B,1.92B,1.95B,2.4B
Finished Goods,24.4M,70.6M,121.7M,73.7M,98.6M
Work in Progress,571.1M,727.7M,904.6M,707.2M,963.1M
Raw Materials,226.8M,216.3M,459.4M,721.9M,818.4M
Progress Payments & Other,328.9M,400.9M,430.9M,448.5M,521.8M
Other Current Assets,243.3M,273.7M,160.8M,332.4M,411.2M
Miscellaneous Current Assets,243.3M,273.7M,160.8M,332.4M,411.2M
Total Current Assets,6.45B,7.69B,9.78B,14.01B,15.88B
"Net Property, Plant & Equipment",2.58B,2.89B,3.22B,3.48B,3.76B
"Property, Plant & Equipment - Gross",3.3B,3.81B,4.35B,4.88B,5.43B
Buildings,1.51B,1.68B,1.89B,2.09B,2.27B
Land & Improvements,199M,230.8M,241.2M,248M,264.5M
Computer Software and Equipment,-,183.7M,226.3M,291.5M,337.4M
"Other Property, Plant & Equipment",355M,219.4M,231M,259.1M,264.5M
Accumulated Depreciation,728.7M,922.4M,1.13B,1.4B,1.67B
Total Investments and Advances,1.76B,3.32B,3.21B,6.89B,6.65B
Other Long-Term Investments,1.76B,3.27B,3.15B,6.85B,6.61B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,-,-,-,-,915.5M
Net Goodwill,-,-,-,-,-
Net Other Intangibles,-,-,-,-,915.5M
Other Assets,127.4M,76.6M,95.3M,170.3M,274.6M
Total Assets,11.73B,14.81B,17.16B,25.43B,29.27B
Total Assets Growth,-,26.17%,15.93%,48.19%,15.09%
